@relation 'classificacao_imagem-weka.filters.unsupervised.attribute.Remove-R195-weka.filters.unsupervised.attribute.Remove-R207-weka.filters.unsupervised.attribute.Remove-R219-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute CoefficientVariation numeric
@attribute MedianDeviation numeric
@attribute StandardDeviation numeric
@attribute direction_0 numeric
@attribute direction_1 numeric
@attribute direction_2 numeric
@attribute direction_6 numeric
@attribute direction_7 numeric
@attribute fourier3 numeric
@attribute fourier5 numeric
@attribute fourier7 numeric
@attribute fourier9 numeric
@attribute QCCH0 numeric
@attribute QCCH2 numeric
@attribute QCCH3 numeric
@attribute QCCH5 numeric
@attribute QCCH8 numeric
@attribute QCCH10 numeric
@attribute QCCH14 numeric
@attribute QCCH18 numeric
@attribute QCCH26 numeric
@attribute QCCH33 numeric
@attribute QCCH35 numeric
@attribute QCCH36 numeric
@attribute QCCH38 numeric
@attribute QCCH39 numeric
@attribute HARALICKCorrelation0 numeric
@attribute HARALICKInformationMesuresofCorrelation1-0 numeric
@attribute HARALICKInformationMesuresofCorrelation2-0 numeric
@attribute HARALICKSumVariance45 numeric
@attribute HARALICKDifferenceVariance45 numeric
@attribute HARALICKDifferenceEntropy45 numeric
@attribute HARALICKAngular2ndMoment135 numeric
@attribute HARALICKSumAverage135 numeric
@attribute HARALICKDifferenceVariance135 numeric
@attribute vetor_caracteristica_4 numeric
@attribute vetor_caracteristica_20 numeric
@attribute vetor_caracteristica_21 numeric
@attribute vetor_caracteristica_25 numeric
@attribute vetor_caracteristica_36 numeric
@attribute vetor_caracteristica_40 numeric
@attribute vetor_caracteristica_41 numeric
@attribute vetor_caracteristica_42 numeric
@attribute vetor_caracteristica_46 numeric
@attribute vetor_caracteristica_47 numeric
@attribute vetor_caracteristica_59 numeric
@attribute vetor_caracteristica_62 numeric
@attribute vetor_caracteristica_63 numeric
@attribute vetor_caracteristica_68 numeric
@attribute vetor_caracteristica_80 numeric
@attribute vetor_caracteristica_84 numeric
@attribute vetor_caracteristica_85 numeric
@attribute vetor_caracteristica_105 numeric
@attribute vetor_caracteristica_106 numeric
@attribute vetor_caracteristica_126 numeric
@attribute vetor_caracteristica_127 numeric
@attribute histogram_acc0 numeric
@attribute histogram_acc16 numeric
@attribute histogram_acc21 numeric
@attribute histogram_acc24 numeric
@attribute histogram_acc36 numeric
@attribute histogram_acc37 numeric
@attribute histogram_acc43 numeric
@attribute histogram_acc63 numeric
@attribute classes {Acer-campestre,Acer-monspessulanum,Acer-negundo,Albizia-julibrissin,Alnus-cordata,Arbutus-unedo,Betula-pendula,Broussonetia-papyrifera,Buddleja-davidii,Buxus-sempervirens,Carpinus-betulus,Castanea-sativa,Celtis-australis,Cerasus-mahaleb,Corylus-avellana,Cotinus-coggygria,Crataegus-azarolus,Crataegus-monogyna,Daphne-cneorum,Diospyros-kaki,Euphorbia-characias,Ficus-carica,Fraxinus-angustifolia,Ginkgo-biloba,Hedera-helix,Ilex-aquifolium,Juniperus-oxycedrus,Laurus-nobilis,Nerium-oleander,Olea-europaea,Paliurus-spina-christi,Pistacia-lentiscus,Pistacia-terebinthus,Pittosporum-tenuifolium,Pittosporum-tobira,Platanus-x,Populus-alba,Populus-nigra,Populus-tremula,Prunus-laurocerasus,Punica-granatum,Quercus-coccifera,Quercus-ilex,Quercus-petraea,Quercus-pubescens,Rhamnus-alaternus,Rhus-coriaria,Robinia-pseudoacacia,Ruscus-aculeatus,Syringa-vulgaris,Ulmus-minor,Viburnum-tinus,Vitex-agnus-castus}

@data
0.578626,0.23048,0.277631,801,299,1,0,293,0.117817,0.047136,0.017929,0.00669,139544,23815,26594,21658,9780,5498,2278,1877,926,289,66,46,0,0,0.000101,-0.469142,0.956104,102942,41.8667,2.04261,0.017778,710.999,66.3421,30026,4989,934,1037,0,336,1307,1096,519,15,0,822,3903,37523,0,3576,29,123,63,1,193973,60947,0,963,894,0,0,0,197876,Rhamnus-alaternus
0.716628,0.242567,0.289421,805,340,1,0,334,0.109943,0.039235,0.017657,0.008338,152591,25771,27943,21854,10767,6485,2422,1688,933,256,105,59,0,0,0.000114,-0.510554,0.9627,103127,41.0466,1.81503,0.021009,766.58,59.7787,21010,9747,2334,876,35,233,1256,1637,419,100,3,547,4060,46011,0,8875,451,285,365,0,226827,39708,0,2785,675,36,2,19,230887,Rhamnus-alaternus
0.67413,0.203141,0.24742,719,363,1,0,357,0.102902,0.02584,0.013369,0.008072,130391,20828,17754,15321,9956,6813,3138,2660,999,112,30,12,0,0,0.000119,-0.518773,0.992034,98337.3,46.6686,2.48939,0.001388,746.243,73.4393,19368,13596,6761,646,0,28,1220,1672,345,22,2,785,3925,17759,0,7081,13743,75,340,0,194617,43474,0,20504,120,0,2,2,198542,Rhamnus-alaternus
0.759434,0.218217,0.266354,586,280,2,0,276,0.100939,0.030101,0.014649,0.010527,188424,15384,16593,13510,7103,4431,2014,1157,548,70,6,0,0,0,0.000147,-0.541459,0.942167,105142,28.1197,1.3492,0.029291,863.281,39.433,10574,3618,1101,910,0,60,938,1330,586,257,0,659,3621,49927,0,2320,367,78,1064,3,239926,7496,9,1468,570,0,5,9,243547,Rhamnus-alaternus
0.616716,0.259238,0.299841,793,324,0,0,316,0.097526,0.032204,0.013958,0.009922,51247,42191,32452,22735,12998,8088,3226,2076,982,326,196,246,12,2,0.000107,-0.513049,0.993011,97373.5,54.7183,2.55261,0.000578,694.221,87.7933,22010,14175,7105,568,0,30,859,1332,336,34,1,529,3960,22328,0,8190,5818,24,88,1,190558,65665,0,12923,364,0,0,2,194518,Rhamnus-alaternus
0.695096,0.233464,0.277456,604,333,1,0,327,0.092192,0.023076,0.010436,0.006687,172019,18727,19991,15937,7749,4164,1580,973,1769,4,0,0,0,0,0.000119,-0.545246,0.958895,107118,25.8725,1.53757,0.024814,811.213,37.0499,12119,3401,1894,947,0,1,845,1885,494,157,0,559,3727,19472,0,2347,696,31,1102,3,224812,53394,0,2590,40,0,0,29,228539,Rhamnus-alaternus
0.692967,0.253506,0.300043,665,324,1,0,318,0.090259,0.026538,0.0156,0.010012,89704,25373,16625,11936,7820,5734,3226,2547,1099,236,104,114,66,33,0.000127,-0.478087,0.98831,95830,74.5391,2.66277,0.000901,752.751,117.326,26723,9083,6359,1449,0,6,1093,1402,520,201,0,564,3743,32538,0,3389,1920,72,848,14,178748,22164,0,8279,209,0,23,22,182491,Rhamnus-alaternus
0.663626,0.252637,0.293359,714,307,3,0,305,0.115005,0.044232,0.018834,0.008633,182628,16503,19739,17681,10013,5861,2450,1829,1160,129,30,34,10,0,0.000116,-0.49282,0.943472,106087,46.1961,1.71189,0.025068,793.88,69.5297,25833,7991,1965,784,0,107,1265,1132,416,33,0,665,3857,22576,0,2603,143,130,57,0,236397,50592,1,2108,1013,0,0,3,240254,Rhamnus-alaternus
0.565669,0.249613,0.296536,791,294,1,1,286,0.080399,0.030383,0.015614,0.005628,178064,24586,26828,21436,10180,6163,2691,2538,1188,104,8,2,0,0,0.000104,-0.488414,0.956541,104736,37.627,1.89832,0.0201,739.618,58.0577,27946,6479,1102,899,0,117,1227,1254,564,44,0,813,4014,38209,0,4283,81,96,177,3,234386,66453,0,1183,1333,0,0,8,238400,Rhamnus-alaternus
0.527135,0.224613,0.275518,2149,896,24,22,895,0.087247,0.060375,0.007445,0.001685,197362,17381,18027,13640,7514,5098,2201,1698,1276,863,799,1611,1317,3429,0.000122,-0.505443,0.97441,106525,203.268,2.07009,0.013247,820.41,315.132,17477,4270,1502,710,41,242,1291,2054,793,5,0,1735,7124,12065,74,1074,2,0,28,7,254562,58816,823,1504,193,41,66,1,261686,Rhus-coriaria
0.599047,0.256813,0.284969,2565,1203,12,5,1209,0.127628,0.042625,0.049936,0.0119,171107,13712,13913,12253,7652,5337,2276,1774,1295,906,890,1720,1495,3793,0.00012,-0.498281,0.987832,99472.7,290.299,2.59849,0.005119,764.129,447.915,23926,6704,1699,800,76,30,1652,2600,858,4,1,2316,8094,40784,374,1502,1,6,48,33,201709,30988,1454,1700,78,87,122,1,209803,Rhus-coriaria
0.433109,0.205501,0.246451,2105,969,10,14,953,0.000682,0.000054,0.028365,0.03435,190100,23057,21729,15307,7685,4723,2074,1883,1394,900,832,1577,1329,2626,0.000117,-0.562162,0.994439,98740.4,187.379,2.3368,0.002695,744.971,298.206,23329,4562,1868,938,64,4,1734,3287,1296,9,0,2920,7661,25171,51,1343,11,5,303,32,237775,68510,585,1879,44,64,49,1,245436,Rhus-coriaria
0.635314,0.259604,0.290292,2663,1157,23,18,1159,0.067196,0.053045,0.008035,0.032448,174618,13117,12745,10937,6916,4895,2577,2256,1521,946,806,1599,1553,5774,0.00012,-0.558259,0.993409,103439,283.04,2.37559,0.00348,792.98,452.689,9898,3353,1975,818,31,15,1201,3083,1160,12,0,2031,8101,2839,50,677,0,7,115,9,226433,69531,525,1975,19,31,78,0,234534,Rhus-coriaria
0.453636,0.213444,0.269708,2543,1096,15,15,1088,0.176071,0.070282,0.047903,0.072633,215031,16338,14997,12656,7825,5718,2865,2341,1601,924,795,1669,1423,4706,0.000126,-0.562457,0.992489,103283,239.295,2.23594,0.004848,808.897,366.305,16420,4423,1787,933,807,157,1471,3016,1203,19,1,2175,8144,12123,90,1203,15,54,144,11,271494,63874,565,1802,73,1333,318,1,279638,Rhus-coriaria
0.338287,0.158561,0.198425,2370,917,11,7,917,0.182489,0.003109,0.003438,0.078111,191604,12298,12597,11285,7865,5610,2798,2230,1322,776,655,1287,1257,3733,0.000124,-0.452813,0.959994,103670,233.343,2.24811,0.015987,805.405,369.436,24637,8849,1420,640,200,559,1277,1776,612,1,0,1451,7143,33135,30,5376,0,7,11,23,226379,28124,340,1420,919,209,154,1,233522,Rhus-coriaria
0.543416,0.227207,0.271438,2195,940,10,9,934,0.118441,0.027164,0.017556,0.078061,183572,11306,11056,11171,9201,7531,4457,4087,1709,1078,991,1750,1351,2554,0.000128,-0.53253,0.991386,100047,196.913,2.5004,0.004922,789.188,316.772,26562,8357,1494,1062,38,2,1929,3121,1233,5,0,3105,7417,37360,454,1286,1,7,236,47,237952,30973,1419,1495,62,38,143,0,245369,Rhus-coriaria
0.388624,0.182363,0.235211,2280,960,13,8,962,0.135313,0.067923,0.004757,0.089923,176215,10569,10597,10645,9513,7907,5333,5345,2491,808,932,1751,1384,5721,0.000103,-0.480326,0.986041,104896,273.147,2.7479,0.006123,739.738,462.794,19193,6085,2257,696,145,162,1000,2978,907,8,0,1668,7901,6130,235,2173,19,0,257,10,227401,90574,1054,2276,379,158,74,1,235302,Rhus-coriaria
0.520478,0.247409,0.2843,2620,1137,6,7,1127,0.122563,0.05843,0.043826,0.037274,159163,8302,8659,8709,6840,5271,3083,2751,1578,615,625,1401,1491,4774,0.000115,-0.456931,0.982718,99796.9,338.474,2.84552,0.005924,751.141,537.047,23964,9490,1754,692,357,239,1392,2409,902,2,0,1766,7760,30589,300,3824,2,0,67,8,174847,32178,1521,1756,197,397,210,0,182607,Rhus-coriaria
0.458928,0.216313,0.255807,2416,1083,6,6,1075,0.076363,0.057867,0.052939,0.032851,182735,11240,11283,11230,9024,7217,4804,5271,2265,865,863,1621,1405,5091,0.000109,-0.496422,0.985664,105778,266.982,2.60275,0.006657,771.707,428.605,20436,5830,2117,663,99,186,944,2762,848,14,1,1626,7809,6648,435,1049,4,0,83,11,239836,77303,1599,2121,39,116,188,1,247645,Rhus-coriaria
0.472123,0.216725,0.255536,2380,1055,8,14,1035,0.133544,0.004213,0.087028,0.15951,200392,14848,12941,12513,9089,6803,3624,2827,1888,1102,1059,1817,1414,3156,0.00014,-0.592215,0.995077,101299,177.776,2.18769,0.003174,826.073,285.275,10718,3336,2415,797,33,69,1574,4499,1131,9,0,3317,8042,4369,61,221,45,3,771,45,281774,64573,818,2460,5,33,68,6,289816,Rhus-coriaria
0.511594,0.267324,0.314817,2325,853,2,4,841,0.008904,0.085653,0.029651,0.021336,136150,21866,20093,13155,5462,3300,1338,1165,1386,979,762,1496,1179,2357,0.000167,-0.552323,0.995786,83442.4,183.365,2.47676,0.002517,746.061,307.973,1,28077,17068,18,0,0,1157,6190,1290,977,41,1606,8876,0,5577,29356,3463,0,6881,40,175010,1667,19072,20531,0,0,821,127,183886,Robinia-pseudoacacia
0.517032,0.241679,0.278438,1400,707,4,0,707,0.065214,0.002156,0.009377,0.001038,234105,24975,22903,14720,5430,2868,1113,819,1061,755,653,1161,1326,5410,0.000138,-0.464525,0.962957,98549.4,251.795,2.14864,0.014786,802.933,385.813,25257,26432,3395,971,0,0,1428,2779,750,38,0,1373,9301,53960,0,18481,44,1,111,15,260560,1425,0,3439,13,0,0,33,269861,Robinia-pseudoacacia
0.537183,0.209221,0.260775,1781,775,1,1,767,0.0827,0.027695,0.01032,0.007892,114928,5426,6014,6924,7693,7643,6087,5549,1594,842,585,811,442,471,0.000202,-0.400853,0.965403,85650.4,207.762,2.94543,0.010109,809.994,352.093,5606,13022,247,467,0,5515,2682,677,917,14,0,2899,7536,2133,0,1124,0,4,2,1,142725,865,0,247,76298,0,0,5,150261,Robinia-pseudoacacia
0.602597,0.276052,0.311326,566,215,2,0,211,0.025658,0.052028,0.028824,0.053404,145891,37277,29470,12429,3689,2064,925,929,868,567,611,1165,1163,3931,0.000098,-0.536679,0.985943,103493,251.478,2.0875,0.006498,707.221,358.701,19210,2150,1104,750,1,4,746,1908,864,21,0,1248,6622,29084,0,41,0,2,124,16,188018,77658,5,1104,4,1,3,6,194640,Robinia-pseudoacacia
0.573272,0.187831,0.228247,1814,741,6,4,737,0.023705,0.003472,0.004743,0.00069,147048,7189,7933,9047,8455,7324,4198,2440,933,638,668,1186,910,678,0.000171,-0.46126,0.975604,91677.3,175.719,2.53347,0.008172,813.112,289.687,13164,28083,305,1078,0,306,2321,929,1131,13,0,2091,7198,12585,0,12390,0,3,0,3,168951,35,0,305,31574,0,0,2,176149,Robinia-pseudoacacia
0.434979,0.23374,0.270978,1209,585,3,3,577,0.186371,0.004192,0.010677,0.01194,137270,30518,20192,7987,2837,1738,782,740,827,597,514,1064,937,2898,0.000104,-0.505009,0.98103,97204.6,252.693,2.21883,0.008563,681.317,381.329,16247,4163,1125,1125,0,0,1153,2432,1268,58,3,1383,6693,77487,0,394,0,1,360,15,145123,24117,2,1125,16,0,1,12,151816,Robinia-pseudoacacia
0.56853,0.209318,0.252637,1640,690,1,1,682,0.282451,0.040531,0.044005,0.037942,134724,29217,23573,14895,5510,3149,1273,1075,897,715,562,1062,867,2058,0.00015,-0.537663,0.992918,92278.6,167.849,2.34159,0.002295,781.449,254.688,18155,21540,5896,228,3,7,1236,3664,316,517,112,753,7175,8074,0,38274,241,0,397,1,204621,8992,147,6137,1,3,186,609,211796,Robinia-pseudoacacia
0.637354,0.218231,0.26194,2048,974,5,4,968,0.247218,0.059442,0.018471,0.136181,175893,21158,21454,14736,6292,3906,1800,1859,1981,871,680,1206,674,334,0.000167,-0.497448,0.972108,93918,125.259,2.11054,0.015094,822.337,200.014,12190,23138,526,1700,0,279,2879,1852,1656,24,1,2689,7278,18704,0,41031,0,18,67,69,215617,602,0,526,15846,0,0,4,222895,Robinia-pseudoacacia
0.530804,0.188161,0.232841,1162,535,4,0,535,0.06113,0.023054,0.011355,0.003638,283175,29700,22683,11207,4384,2575,1071,959,1597,1037,888,1344,257,75,0.000402,-0.691982,0.997881,86226.7,63.507,1.41429,0.001123,909.984,104.632,20,12490,19124,15531,0,132,5626,2897,516,7,5,2717,8000,0,0,6670,11736,559,99,18,366418,15,0,30860,3339,0,1,13,374418,Robinia-pseudoacacia
0.671232,0.265843,0.302637,1603,888,6,3,886,0.034545,0.084224,0.029345,0.012628,93873,34990,23607,10459,4021,2581,1227,1078,1099,957,946,1607,1227,1935,0.000129,-0.509954,0.994926,74688,212.022,2.68162,0.000794,577.268,348.661,19220,8428,8272,358,0,0,520,7009,668,1016,74,352,8427,10073,2,1132,620,0,4124,7,109347,101292,47,8892,0,0,9,4173,117774,Robinia-pseudoacacia
0.398082,0.189541,0.236456,333,146,1,2,136,0.054426,0.031384,0.00849,0.00192,120722,15254,16134,11873,5130,2816,1229,931,1216,880,984,1919,1517,3638,0.000144,-0.476842,0.973948,96743.8,272.597,2.33771,0.010296,804.25,439.578,10908,12833,523,1215,0,16,1791,936,1072,11,0,1970,7690,51924,0,4385,0,0,0,5,156430,417,1,523,1382,0,1,1,164120,Robinia-pseudoacacia
0.541192,0.239255,0.286152,483,252,2,0,248,0.080038,0.020024,0.009536,0.00505,401048,4931,6311,7540,6577,5321,2715,2003,591,162,124,249,189,250,0.000192,-0.535555,0.894783,105220,40.8352,0.954136,0.038706,926.961,58.822,17326,12276,999,365,49,20,547,1048,365,64,0,372,3926,15339,0,10589,300,105,851,49,411219,23874,38,1299,147,61,39,0,415145,Ruscus-aculeatus
0.582253,0.23751,0.274953,503,277,2,0,273,0.056574,0.000016,0.001255,0.002556,389172,13704,11577,11600,8183,6510,3465,2151,502,147,147,265,193,261,0.00019,-0.606124,0.973938,102962,41.0213,1.33422,0.018221,910.189,61.2429,25884,17017,1040,446,75,35,496,1405,555,275,0,778,4422,20393,0,9430,3003,86,3809,189,433803,19121,47,4043,417,90,60,17,438225,Ruscus-aculeatus
0.60256,0.252855,0.290411,407,317,3,1,313,0.09924,0.030466,0.01215,0.005629,324193,5353,6619,8580,8009,6424,3207,1795,585,112,124,284,258,527,0.000164,-0.586392,0.956108,106958,50.2015,1.22085,0.0226,904.634,71.0558,16991,4825,1206,317,57,4,509,1202,346,131,0,365,3892,19748,1,841,754,82,1234,55,350008,33130,117,1960,5,57,28,0,353900,Ruscus-aculeatus
0.484458,0.200776,0.243724,482,267,1,0,261,0.117546,0.04191,0.015363,0.006597,375539,6830,6176,7129,6846,5944,3686,2538,555,160,163,271,258,550,0.000179,-0.622658,0.974741,105639,52.2246,1.24926,0.012363,914.825,74.0345,21553,7708,920,300,75,25,437,900,336,13,0,483,4003,19345,1,1576,453,16,811,59,400495,30746,37,1373,25,102,31,0,404498,Ruscus-aculeatus
0.551423,0.261812,0.300091,459,280,3,0,278,0.087338,0.011592,0.009645,0.005271,368974,10566,9802,9854,8245,5845,2572,1487,470,124,101,200,223,440,0.000176,-0.601735,0.965813,105848,39.3972,1.22195,0.020321,912.071,58.6185,14880,5215,1154,447,33,21,554,1343,530,261,0,595,4264,25598,0,1397,1899,23,2712,61,403694,33094,52,3053,6,36,84,0,407958,Ruscus-aculeatus
0.527384,0.245257,0.285842,459,298,2,0,294,0.068072,0.018042,0.006499,0.003682,372475,4143,5540,7561,7380,6438,3929,2917,761,133,127,264,295,315,0.000182,-0.558961,0.935513,104016,49.1594,1.16108,0.030283,908.111,70.7286,21404,15010,1097,528,38,46,647,1271,434,165,0,395,3967,22111,0,14839,560,98,1071,14,384665,16129,16,1657,879,38,16,11,388632,Ruscus-aculeatus
0.629644,0.249445,0.285724,488,265,3,0,263,0.110479,0.025903,0.015366,0.012828,356214,16960,10005,8175,7460,6411,3915,3340,600,183,117,282,119,207,0.0002,-0.600948,0.987704,101656,44.2966,1.65202,0.004698,912.255,68.6259,27965,14823,962,416,45,18,543,1242,650,132,0,772,4217,19391,15,4991,1539,84,2760,182,430566,18466,60,2501,317,47,58,6,434783,Ruscus-aculeatus
0.507663,0.247693,0.281376,443,232,2,0,228,0.062088,0.00532,0.00127,0.000228,393756,12317,8909,7695,5516,4402,2612,2059,491,116,106,198,145,127,0.000262,-0.641603,0.973721,101225,35.3155,1.10268,0.017278,953.128,50.2189,15549,11639,1000,568,84,37,585,1212,567,353,0,690,4038,19477,1,6114,2616,173,3832,356,438788,7337,34,3616,491,93,40,5,442826,Ruscus-aculeatus
0.512231,0.22769,0.265723,472,233,4,1,231,0.052214,0.009477,0.00074,0.00462,403040,3371,3293,3917,5028,5062,3740,3690,855,224,154,216,112,87,0.000252,-0.503069,0.865409,102115,57.6979,0.942149,0.041203,953.771,83.0233,17255,17247,1215,360,380,80,1870,1192,206,203,1,399,3890,2950,12,14481,1429,415,1890,37,419946,9431,548,2644,263,398,649,16,423836,Ruscus-aculeatus
0.5061,0.19975,0.239673,508,231,3,0,229,0.104097,0.025156,0.010828,0.004779,365284,6055,6350,7869,7714,6002,2834,1197,248,97,106,191,261,445,0.000195,-0.58281,0.93403,105124,39.2043,1.02366,0.033142,928.913,54.1332,19142,2425,1175,596,11,4,402,1270,724,245,0,575,3999,15128,0,184,2642,37,3822,123,387158,27970,3,3817,0,11,8,0,391157,Ruscus-aculeatus
0.509076,0.216151,0.265082,462,262,0,0,257,0.099731,0.019777,0.007794,0.004769,415360,4476,5433,7173,6830,5719,3394,2387,659,110,94,197,167,178,0.00023,-0.513317,0.873164,102203,39.7008,0.920241,0.040441,939.543,56.6916,17315,16481,1053,657,101,196,919,1227,563,104,0,275,3955,18837,0,19076,386,178,1505,3,426351,5751,25,1439,1510,103,23,6,430306,Ruscus-aculeatus
0.46219,0.197242,0.236812,469,225,7,1,229,0.116459,0.024604,0.017037,0.011182,295387,29066,14562,9400,6950,4737,2218,1191,328,91,69,173,171,405,0.00023,-0.615688,0.988972,101197,35.2992,1.51017,0.004502,933.875,50.7115,14403,9463,1038,577,70,58,577,1307,697,280,0,561,4047,15422,0,4621,2601,77,4738,119,411947,18033,12,3639,92,76,26,0,415994,Ruscus-aculeatus
0.558505,0.247253,0.281281,384,256,3,0,254,0.08187,0.010643,0.002898,0.003447,388113,5272,5417,6227,5676,4159,2135,1439,343,157,126,181,17,9,0.000382,-0.567428,0.893342,98378.8,26.3268,0.774651,0.03958,979.244,36.8908,2942,13450,769,971,29,84,1092,1056,851,123,0,687,3872,1260,0,20450,1368,172,2840,156,407959,753,0,2137,11442,29,4,0,411831,Ruscus-aculeatus
0.589988,0.248936,0.284918,496,287,2,0,283,0.085971,0.013699,0.00299,0.000511,362246,11655,9470,10698,8715,6545,3357,1873,360,130,116,223,165,329,0.000185,-0.633749,0.991217,102389,42.8373,1.59728,0.006216,901.29,64.5647,24302,14876,1059,486,67,29,484,1378,624,321,0,579,4246,17678,0,6581,2860,97,4212,74,405449,23492,32,3919,125,68,49,5,409695,Ruscus-aculeatus
0.605468,0.256221,0.296441,431,314,0,0,306,0.092265,0.033393,0.016818,0.008683,320687,5435,7418,9720,8123,5588,2151,1108,613,214,110,219,279,663,0.000173,-0.503248,0.885816,105602,51.6917,1.06965,0.037815,907.402,73.2305,19528,9552,1128,243,34,1,487,1100,203,187,0,240,3782,24212,0,4230,592,45,751,7,339258,19591,48,1720,21,34,51,4,343040,Ruscus-aculeatus
0.503456,0.204003,0.253832,520,252,1,0,246,0.090775,0.021691,0.005679,0.003168,409806,3886,4741,6228,5985,5359,3343,3284,1124,228,192,320,232,155,0.000208,-0.486586,0.869036,103275,58.2067,1.02774,0.039761,930.037,81.223,19846,17062,611,364,34,34,794,909,388,4,0,440,4015,15403,0,17134,8,217,160,15,418545,13381,14,619,3294,34,40,0,422560,Ruscus-aculeatus
0.586058,0.259045,0.298493,446,303,2,0,299,0.101274,0.030878,0.012831,0.005553,328106,4964,5827,7301,8037,6799,3898,2278,432,107,108,212,278,618,0.000164,-0.529475,0.921403,106843,51.2787,1.20518,0.03458,902.843,72.6048,16801,3645,1308,411,91,20,448,1274,391,290,0,222,3839,16781,4,1013,2238,42,3348,9,351904,36179,68,3546,25,95,53,24,355743,Ruscus-aculeatus
0.591518,0.25574,0.289645,512,283,5,0,285,0.081417,0.017387,0.013246,0.008777,367309,10191,7788,7919,8318,6651,4311,3684,438,85,109,214,180,315,0.0002,-0.626039,0.991452,100405,50.4936,1.69437,0.00515,904.246,75.1079,26244,17041,1128,636,35,15,465,1349,732,168,0,716,4226,24156,0,13560,2528,13,4181,164,408848,8250,0,3656,385,38,37,12,413074,Ruscus-aculeatus
0.476855,0.207256,0.249781,478,266,1,0,260,0.08036,0.028256,0.014274,0.005092,387754,4680,6030,7755,7142,5875,3235,2164,521,114,111,216,250,176,0.000189,-0.503927,0.880459,104478,36.598,1.01189,0.03868,918.553,53.2585,20121,10994,1111,442,72,45,644,1213,345,271,0,382,3947,35443,0,4953,716,99,1441,19,397203,11594,43,1827,517,74,57,9,401150,Ruscus-aculeatus
0.469006,0.17831,0.223453,820,336,2,0,332,0.096544,0.088824,0.029154,0.003336,268162,36612,28334,11781,3572,1739,628,371,257,171,186,495,475,285,0.00018,-0.568137,0.925589,98063.8,47.2274,0.997125,0.030675,867.545,65.0549,7018,12372,188,610,0,360,875,234,292,0,0,566,4242,2509,0,91617,4,52,0,0,308680,0,0,192,2163,0,0,0,312922,Syringa-vulgaris
0.497726,0.171949,0.209054,967,517,1,1,509,0.076243,0.054971,0.040428,0.003743,63458,54505,44916,30072,12863,6526,2266,1103,743,289,79,54,47,122,0.000125,-0.504099,0.99404,81932.4,53.1793,2.59835,0.000296,627.796,91.139,13608,43621,4910,122,0,0,630,3049,158,238,22,178,4715,92,93,21091,451,8,2061,0,197355,111032,3574,5361,11,0,89,166,202070,Syringa-vulgaris
0.576867,0.267359,0.326223,1066,402,3,0,400,0.252576,0.056826,0.008095,0.048778,196380,42349,38251,18675,5114,2613,1236,1129,460,388,350,880,473,122,0.00012,-0.514025,0.943966,103723,65.262,1.50689,0.023369,790.471,89.7575,8532,5395,728,589,0,263,1139,917,353,30,0,578,4532,113450,0,2537,3,117,31,0,267494,3635,5,731,1574,0,21,4,272026,Syringa-vulgaris
0.607984,0.201099,0.242191,722,459,2,0,455,0.118967,0.083616,0.010727,0.017115,171830,41056,35262,15877,3674,1737,676,705,475,213,257,518,479,887,0.000108,-0.509791,0.945961,106686,78.0026,1.55481,0.022751,772.075,105.433,22748,2963,690,526,0,188,706,907,303,25,0,403,4172,43431,0,764,14,12,4,0,233066,50688,0,704,768,0,0,8,237238,Syringa-vulgaris
0.487161,0.177816,0.224162,733,493,0,0,485,0.124664,0.097068,0.036218,0.008286,236399,46701,37110,14896,3718,2040,943,873,823,209,167,326,404,969,0.000104,-0.548169,0.975669,106750,66.4563,1.67187,0.01209,754.153,93.8275,24640,3048,960,587,0,167,668,1233,365,67,0,461,4487,21258,0,845,22,15,192,1,283173,105163,0,982,615,0,2,11,287660,Syringa-vulgaris
0.57074,0.215356,0.249863,979,381,0,1,371,0.161501,0.077726,0.003989,0.019517,162009,52533,41043,16097,3552,1837,805,742,847,232,226,436,409,1084,0.000101,-0.563967,0.98369,106068,81.26,1.73404,0.007767,738.399,108.887,16696,3184,798,465,0,72,456,1075,342,62,0,407,4338,17714,0,944,11,4,87,1,238054,101744,2,809,692,0,2,12,242392,Syringa-vulgaris
0.6467,0.187525,0.232046,883,403,2,0,399,0.149404,0.074294,0.018925,0.003843,207896,44481,32233,10666,1989,1043,514,524,699,198,147,340,284,1198,0.000095,-0.545219,0.954289,112404,73.2711,1.39544,0.020658,757.765,100.379,2864,1614,936,408,0,61,433,1132,302,41,1,317,4320,596,0,628,4,4,86,0,253135,120902,19,940,165,0,1,9,257455,Syringa-vulgaris
0.429229,0.134062,0.183703,877,432,5,1,432,0.006152,0.081246,0.050794,0.024272,261638,47952,40357,17429,3523,1702,746,482,490,248,267,590,512,808,0.000102,-0.523388,0.955813,105698,57.0644,1.54522,0.019672,737.45,84.1384,29617,2966,646,497,0,25,767,792,330,45,0,407,4576,53666,0,1109,0,20,3,0,288861,90304,3,646,507,0,1,3,293437,Syringa-vulgaris
