@relation 'classificacao_imagem-weka.filters.unsupervised.attribute.Remove-R56,69,82-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute QCCH0 numeric
@attribute QCCH2 numeric
@attribute QCCH3 numeric
@attribute QCCH4 numeric
@attribute QCCH7 numeric
@attribute QCCH10 numeric
@attribute QCCH14 numeric
@attribute QCCH18 numeric
@attribute QCCH26 numeric
@attribute QCCH31 numeric
@attribute QCCH33 numeric
@attribute QCCH35 numeric
@attribute QCCH36 numeric
@attribute QCCH37 numeric
@attribute QCCH38 numeric
@attribute QCCH39 numeric
@attribute HARALICKAngular2ndMoment0 numeric
@attribute HARALICKInverseDiff.Moment0 numeric
@attribute HARALICKSumAverage0 numeric
@attribute HARALICKInformationMesuresofCorrelation10 numeric
@attribute HARALICKInformationMesuresofCorrelation20 numeric
@attribute HARALICKSumVariance45 numeric
@attribute HARALICKContrast135 numeric
@attribute HARALICKSumVariance135 numeric
@attribute HARALICKDifferenceVariance135 numeric
@attribute vetor_caracteristica_4 numeric
@attribute vetor_caracteristica_20 numeric
@attribute vetor_caracteristica_21 numeric
@attribute vetor_caracteristica_25 numeric
@attribute vetor_caracteristica_36 numeric
@attribute vetor_caracteristica_37 numeric
@attribute vetor_caracteristica_40 numeric
@attribute vetor_caracteristica_41 numeric
@attribute vetor_caracteristica_42 numeric
@attribute vetor_caracteristica_45 numeric
@attribute vetor_caracteristica_58 numeric
@attribute vetor_caracteristica_59 numeric
@attribute vetor_caracteristica_62 numeric
@attribute vetor_caracteristica_63 numeric
@attribute vetor_caracteristica_68 numeric
@attribute vetor_caracteristica_80 numeric
@attribute vetor_caracteristica_84 numeric
@attribute vetor_caracteristica_85 numeric
@attribute vetor_caracteristica_104 numeric
@attribute vetor_caracteristica_105 numeric
@attribute vetor_caracteristica_106 numeric
@attribute vetor_caracteristica_126 numeric
@attribute vetor_caracteristica_127 numeric
@attribute histogram_acc0 numeric
@attribute histogram_acc16 numeric
@attribute histogram_acc26 numeric
@attribute histogram_acc43 numeric
@attribute histogram_acc46 numeric
@attribute histogram_acc63 numeric
@attribute classes {Acer-campestre,Acer-monspessulanum,Acer-negundo,Albizia-julibrissin,Alnus-cordata,Arbutus-unedo,Betula-pendula,Broussonetia-papyrifera,Buddleja-davidii,Buxus-sempervirens,Carpinus-betulus,Castanea-sativa,Celtis-australis,Cerasus-mahaleb,Corylus-avellana,Cotinus-coggygria,Crataegus-azarolus,Crataegus-monogyna,Daphne-cneorum,Diospyros-kaki,Euphorbia-characias,Ficus-carica,Fraxinus-angustifolia,Ginkgo-biloba,Hedera-helix,Ilex-aquifolium,Juniperus-oxycedrus,Laurus-nobilis,Nerium-oleander,Olea-europaea,Paliurus-spina-christi,Pistacia-lentiscus,Pistacia-terebinthus,Pittosporum-tenuifolium,Pittosporum-tobira,Platanus-x,Populus-alba,Populus-nigra,Populus-tremula,Prunus-laurocerasus,Punica-granatum,Quercus-coccifera,Quercus-ilex,Quercus-petraea,Quercus-pubescens,Rhamnus-alaternus,Rhus-coriaria,Robinia-pseudoacacia,Ruscus-aculeatus,Syringa-vulgaris,Ulmus-minor,Viburnum-tinus,Vitex-agnus-castus}

@data
302590,14705,17517,18595,14148,7402,2743,1477,604,261,236,221,451,417,355,653,0.17309,0.719279,383.793,-0.561104,0.977628,108817,86.0635,434391,87.6883,23285,3213,963,634,12,1,64,841,1437,3,1,1,896,4503,12110,0,1391,141,2,33,532,46,329898,99097,0,17,1,696,334401,Ulmus-minor
266641,14645,17783,19073,15104,8111,3125,1808,643,306,267,246,443,410,302,437,0.224634,0.690808,373.422,-0.522399,0.972964,108303,96.8554,418585,98.9837,22832,5276,1002,635,18,10,94,991,1403,7,10,0,942,4482,12441,0,1754,303,22,223,1081,35,299075,99976,57,24,7,603,303557,Ulmus-minor
298103,14791,18088,19395,14571,7469,3023,1654,699,336,282,239,495,397,457,460,0.33426,0.712031,374.288,-0.496213,0.953526,111339,87.403,424031,89.1395,13938,3048,1077,608,2,10,10,725,1278,4,1,0,829,4589,4978,39,667,99,0,321,472,70,322265,124015,389,7,5,470,326854,Ulmus-minor
290496,17718,21091,21128,12298,5431,1847,1008,523,305,297,291,590,566,521,767,0.448847,0.747584,383.874,-0.471037,0.918635,110956,88.0158,437495,89.3156,14552,2447,915,562,1,2,75,824,1072,5,3,0,556,4493,5752,0,583,33,1,115,150,12,317319,109825,1,4,0,502,321812,Ulmus-minor
320527,16954,17843,18748,13547,7029,2670,1501,560,245,207,200,419,415,387,505,0.140566,0.722592,389.613,-0.584301,0.984469,109758,74.9029,444344,76.299,17077,3349,1168,652,2,4,50,859,1562,1,3,0,997,4581,7875,0,829,632,0,95,1767,136,356251,105188,18,51,0,644,360832,Ulmus-minor
226532,28002,29021,26591,12837,5594,2191,1561,686,265,246,208,378,322,375,877,0.02504,0.646038,347.821,-0.594937,0.995632,103110,97.7399,375856,99.7282,15401,3850,1506,925,14,125,148,845,1823,3,3,0,1124,4583,8536,54,1690,883,35,85,2095,162,275635,124770,785,51,0,1134,280218,Ulmus-minor
249447,21380,23990,24171,15544,6777,2426,1699,652,267,213,188,420,362,333,911,0.046339,0.667449,361.006,-0.583136,0.99262,107525,98.634,399961,100.634,11601,2901,1350,634,6,10,105,753,1803,0,1,0,884,4581,4110,0,1085,374,3,75,1395,98,300416,131613,47,40,2,691,304997,Ulmus-minor
292581,16161,19772,20314,12675,5567,1909,1293,671,214,192,199,321,336,335,785,0.437054,0.737993,387.093,-0.482619,0.932191,108822,89.1493,439305,90.5788,21944,4229,1099,677,2,5,37,719,1629,1,2,0,680,4547,22226,0,1441,113,2,26,602,18,316800,82177,50,15,1,700,321347,Ulmus-minor
249703,27316,25922,24462,14813,6763,2313,1352,600,290,262,184,367,356,346,759,0.081979,0.686548,371.467,-0.573737,0.98909,109875,82.7401,417949,84.3875,10438,2342,1271,617,0,43,17,725,1612,11,6,0,840,4485,3615,10,322,430,0,107,1267,48,324033,128212,229,37,0,772,328518,Ulmus-minor
333979,11422,14449,16322,13429,7535,3023,1795,775,374,283,308,546,494,319,265,0.465855,0.745329,388.449,-0.461323,0.913813,110704,79.8456,443917,81.386,18311,3897,1004,695,3,33,25,977,1193,6,3,0,658,4529,7075,0,1369,45,0,102,246,3,348509,108998,1,7,0,464,353038,Ulmus-minor
266249,20597,21818,21814,15810,8510,3254,1736,672,329,257,233,395,372,326,917,0.041232,0.663919,363.474,-0.579822,0.99306,108093,99.2153,404171,101.346,14597,2708,1195,581,0,3,8,671,1652,0,5,0,893,4648,6999,2,698,413,0,18,1616,68,321846,130102,99,32,5,594,326494,Ulmus-minor
249789,18855,22051,22710,14533,6870,2859,2223,985,471,356,338,556,420,252,273,0.300722,0.684778,360.67,-0.474016,0.953563,106422,102.155,397965,104.338,31297,5626,715,470,121,161,569,1547,986,36,46,0,960,4638,29035,9,2655,6,223,326,94,2,279104,89613,127,1,0,387,283742,Ulmus-minor
223519,21912,26341,25982,13938,5147,1480,876,647,255,254,225,440,420,361,1135,0.359492,0.698663,356.7,-0.453967,0.934919,111338,113.185,399337,114.985,6990,1770,968,329,2,3,109,606,1230,1,0,0,512,4353,1965,0,390,21,12,111,164,9,263400,132590,11,7,1,373,267753,Ulmus-minor
297848,24779,25318,24109,13644,5774,2159,1391,693,321,245,215,385,391,310,902,0.066923,0.688609,369.263,-0.575061,0.989379,107869,84.3012,412010,85.8609,10147,2497,1101,639,0,0,10,883,1778,1,3,0,1110,4794,2776,0,750,328,0,31,1368,92,343816,139705,7,12,0,834,348610,Ulmus-minor
370016,12872,14825,15534,12034,6548,2519,1245,447,194,193,133,258,234,221,411,0.413403,0.775302,411.636,-0.549943,0.951684,109252,66.3911,477577,67.4132,18101,3459,984,797,3,3,15,878,1517,0,3,0,877,4441,10534,0,1314,614,0,72,2122,68,393753,82456,28,8,0,992,398194,Ulmus-minor
333776,7784,10497,12672,13727,10038,4799,2570,832,388,297,276,455,423,399,587,0.378577,0.719272,390.062,-0.473774,0.941535,107870,100.298,442394,102.566,37421,7949,1267,408,0,0,48,730,1530,1,1,1,726,4627,21671,0,1840,158,3,163,656,17,349760,74578,3,15,6,332,354387,Ulmus-minor
264699,15954,18094,19045,15014,8492,3228,1915,809,301,254,232,422,451,431,734,0.173868,0.68987,370.356,-0.538196,0.978573,110118,101.061,416713,103.172,14054,3752,1578,535,0,67,75,989,1707,1,12,0,814,4515,3180,5,693,387,1,85,1107,17,305956,122122,212,23,2,411,310471,Ulmus-minor
311478,15185,18544,20168,14961,7376,2559,1258,475,280,241,203,394,395,387,936,0.253593,0.711683,380.539,-0.537336,0.971477,109010,86.6298,429865,88.2442,20974,3339,1138,739,0,1,4,868,1721,0,0,0,1087,4592,8320,0,1294,618,0,79,2180,241,335128,110124,9,32,0,956,339720,Ulmus-minor
251345,21579,26440,26661,16099,7394,3041,2146,842,302,281,342,536,576,493,750,0.317447,0.665971,346.975,-0.435455,0.941037,106434,112.931,379324,115.341,29741,6045,960,520,18,11,114,952,1067,12,0,0,625,4670,17604,0,2033,16,18,253,218,9,281403,125885,114,4,2,391,286073,Ulmus-minor
307490,14562,17149,18342,13904,7832,2974,1589,525,229,236,224,433,486,470,556,0.168405,0.713656,378.652,-0.571506,0.981892,110818,85.7807,429626,87.4624,14172,2600,1071,674,0,0,73,816,1351,3,5,0,874,4556,5393,0,645,455,10,220,899,56,332327,119173,0,63,0,818,336883,Ulmus-minor
262722,17667,17137,18233,16012,9719,4210,2171,667,279,282,233,428,442,376,760,0.036353,0.666286,371.738,-0.58197,0.993675,103317,103.885,409232,106.31,24801,4195,1315,490,6,9,25,739,1693,0,1,0,1068,4632,8945,61,565,921,0,46,2502,82,329870,104861,377,35,0,765,334502,Ulmus-minor
251293,16823,21364,22758,15787,7589,2793,1789,743,351,348,352,626,554,465,465,0.382676,0.697089,359.312,-0.439344,0.92823,111946,103.114,403757,105.265,9991,2903,1000,595,0,7,145,850,1136,7,4,0,627,4506,2777,8,776,44,15,116,227,6,288137,135801,155,3,4,459,292643,Ulmus-minor
292103,20129,22682,22535,13324,5727,2017,1366,564,292,234,211,413,429,351,683,0.047933,0.697922,375.079,-0.623881,0.994733,106834,80.451,418916,81.9384,19023,3159,1100,731,3,6,48,998,1529,2,13,0,1183,4732,12216,0,1170,583,0,93,1558,117,325343,106692,47,45,0,928,330075,Ulmus-minor
308404,10764,14059,16027,13598,7783,3059,1873,688,305,306,254,479,505,429,488,0.45492,0.745186,394.118,-0.472692,0.923098,108303,86.1932,449134,87.7677,31537,4753,1039,681,0,86,38,923,1237,6,0,0,691,4441,25304,4,1118,130,0,110,456,25,332528,66684,177,11,0,665,336969,Ulmus-minor
269178,19144,21573,22398,15329,7608,2903,1565,648,299,243,272,471,470,421,868,0.056044,0.676639,363.227,-0.580072,0.990941,108253,95.0325,404056,96.9805,12002,2318,1127,527,0,1,48,657,1527,0,3,1,819,4604,2893,0,428,389,1,38,1099,42,311472,136726,17,35,1,702,316076,Ulmus-minor
305287,13863,17730,19232,14884,7466,2668,1547,567,262,251,211,431,417,473,961,0.422895,0.726791,380.146,-0.463567,0.927359,110115,92.1744,430831,93.8101,21277,2567,1202,471,0,7,72,565,1357,4,13,0,517,4523,11285,0,609,261,28,119,528,29,328311,108824,35,40,6,384,332834,Ulmus-minor
345691,12069,14206,15335,12008,6735,2639,1426,683,415,316,271,600,483,462,263,0.501725,0.770786,401.984,-0.469663,0.903584,111799,78.2799,466021,79.5421,10260,3052,938,456,4,16,148,831,988,1,10,0,534,4469,2526,0,752,23,14,63,55,4,368047,106349,15,0,0,314,372516,Ulmus-minor
301795,15082,19347,20759,14518,7038,2455,1508,837,375,285,211,411,269,253,599,0.284502,0.722034,376.282,-0.523782,0.960109,108838,92.2644,423435,93.965,27109,3872,971,528,3,11,44,902,1401,5,2,0,716,4621,14519,0,1146,22,1,164,220,15,322426,103841,45,5,1,513,327047,Ulmus-minor
286597,18453,18512,19197,13304,6554,2382,1275,562,244,243,225,379,397,336,680,0.035078,0.703704,386.384,-0.626631,0.995489,106785,77.4757,435413,78.9408,12463,2356,1052,674,0,0,71,807,1507,5,1,0,1027,4463,6102,0,375,600,2,168,2481,136,341472,102473,0,8,0,769,345935,Ulmus-minor
281000,19640,23320,23463,14355,6365,2165,1392,492,302,235,202,430,377,426,822,0.18176,0.694257,363.437,-0.556503,0.981779,110120,89.3526,406940,91.0419,12907,3195,1045,591,5,3,60,826,1650,2,2,0,1032,4605,8714,0,1092,286,11,64,1447,141,306355,128511,40,84,4,691,310960,Ulmus-minor
176595,28594,27307,24083,10810,4411,1955,1701,863,106,16,0,0,0,0,0,0.037427,0.665116,394.463,-0.611076,0.995965,80035,32.9697,410471,34.0535,1,11983,2760,855,10168,4208,7969,15015,1556,0,565,6,2113,4482,0,0,43908,1256,4521,20501,3177,914,224885,3,13,0,11,600,229367,Ulmus-minor
295652,15345,19292,20082,14019,6808,2409,1171,663,312,231,209,431,425,424,716,0.4091,0.728501,379.929,-0.479702,0.936987,110068,87.3936,430456,88.9425,17092,3487,1072,694,1,11,95,881,1379,2,4,0,752,4516,13842,0,1017,119,6,93,475,22,319965,105709,18,2,1,595,324481,Ulmus-minor
294355,15672,19782,20633,13126,5945,1985,1165,676,310,194,207,400,395,345,388,0.450889,0.745815,389.269,-0.480013,0.926015,108549,77.2935,442172,78.594,25029,3912,870,718,1,0,28,817,1275,15,0,0,658,4418,33683,0,1500,49,3,138,237,12,321248,68504,1,9,0,599,325666,Ulmus-minor
277501,20511,25077,25263,16262,7494,2810,1646,691,333,275,272,512,611,591,1073,0.345549,0.692635,356.882,-0.453642,0.938181,110136,98.2966,397872,100.186,15601,2298,1009,645,0,1,19,729,1251,1,1,0,630,4674,4562,0,342,93,0,349,324,6,309834,148950,0,10,0,556,314508,Ulmus-minor
251239,20458,24423,25067,15413,6979,2160,1255,622,304,253,210,416,388,388,1212,0.123504,0.678273,364.391,-0.560436,0.986374,107427,104.05,404546,106.056,24195,2578,1238,466,36,9,75,772,1718,3,5,0,950,4615,11551,62,735,570,5,81,1337,48,294300,111291,335,29,0,579,298915,Ulmus-minor
323405,20823,23908,23116,12466,5172,1631,1211,664,263,247,190,436,411,345,895,0.387824,0.739343,381.062,-0.501649,0.941941,109815,82.3218,431741,83.5629,21722,2700,948,642,4,5,34,836,1456,4,3,0,918,4707,8922,0,870,86,0,176,518,24,343475,115900,6,0,0,790,348182,Ulmus-minor
197287,22520,25188,24778,15875,7675,2998,2171,879,337,280,265,550,404,354,417,0.023684,0.612867,341.467,-0.559466,0.9944,100532,113.055,363866,116.028,29959,7093,1423,455,6,29,124,1218,1706,9,17,0,1188,4627,23040,56,2709,320,10,333,910,70,252672,98061,617,16,0,441,257299,Ulmus-minor
323877,12062,15044,16205,12845,7038,2907,2033,1227,340,268,188,413,361,329,695,0.395954,0.730285,387.253,-0.494038,0.944835,109864,97.3484,440971,99.1047,19765,4883,1601,629,73,216,150,1062,1451,5,49,0,768,4535,12032,63,1234,302,8,169,907,14,340506,97726,1510,4,0,702,345041,Ulmus-minor
363596,11388,12790,13483,10773,6198,2691,1877,634,307,238,209,358,397,254,322,0.322535,0.776699,411.988,-0.571494,0.962608,110210,74.901,479474,76.0687,14648,3645,1035,634,26,24,107,942,1296,3,17,0,852,4524,8102,1,990,350,2,180,803,43,385706,85045,34,13,0,446,390230,Ulmus-minor
253694,26251,24777,23471,15141,7210,2364,1380,629,250,264,210,398,350,376,632,0.024592,0.654365,361.508,-0.5991,0.995964,102115,81.5103,393130,83.3547,21432,3543,1369,732,106,45,118,1017,1869,1,27,0,1361,4620,23258,9,1227,1320,4,208,3464,274,323625,103500,172,58,1,817,328245,Ulmus-minor
294001,27830,25035,22392,11484,4604,1695,1268,584,254,235,195,360,269,248,586,0.066431,0.71786,388.009,-0.617033,0.992283,108872,69.1123,440712,70.287,13193,3101,1183,588,1,11,2,949,1861,0,11,0,1183,4653,8049,0,973,501,0,139,1587,315,361087,109289,20,25,3,777,365740,Ulmus-minor
252639,25600,27715,25976,12424,4727,1785,1247,644,316,240,215,428,389,366,1049,0.165094,0.682612,357.965,-0.539514,0.97961,108427,100.475,397007,102.236,13597,2809,1197,609,2,14,25,887,1606,1,7,1,890,4591,4161,0,573,372,0,235,1154,23,284673,133841,16,18,1,586,289264,Ulmus-minor
266412,22552,25183,24465,13571,5777,2087,1445,572,277,229,241,414,385,369,1154,0.169145,0.704697,372.601,-0.563683,0.982141,110131,93.9132,419935,95.4895,10659,2888,1081,652,2,44,116,1063,1659,1,11,0,1017,4583,4629,2,793,472,7,165,1656,110,312400,122941,123,32,0,657,316983,Ulmus-minor
260101,24807,20990,20664,14628,7413,2937,1574,566,265,227,174,374,316,310,579,0.041178,0.665158,377.045,-0.573343,0.992828,103975,79.8538,417784,81.6547,19421,3426,1356,797,1,14,4,824,1885,0,6,0,1176,4630,14704,23,784,1294,0,73,3383,254,344232,99503,140,92,1,976,348862,Ulmus-minor
301756,18198,21599,22550,14150,6379,2183,1390,717,310,272,209,399,341,316,708,0.377572,0.724891,377.535,-0.490951,0.944441,110856,84.865,428050,86.3591,16603,2455,1101,529,0,0,89,849,1584,8,0,0,766,4567,5727,0,486,77,6,129,442,17,331254,122117,0,13,0,681,335821,Ulmus-minor
382812,15073,15416,15984,12293,6757,2906,1687,524,249,234,205,329,237,200,145,0.248653,0.770307,411.188,-0.595873,0.974561,109287,61.1733,476903,62.215,17702,4003,1029,775,0,3,14,829,1358,5,0,0,1187,4651,8752,0,1580,452,0,47,1487,244,414595,89938,3,19,0,779,419246,Ulmus-minor
320452,12440,15446,16836,12473,6303,2184,1342,620,352,298,287,503,516,348,282,0.475924,0.757631,401.055,-0.484233,0.920795,106638,73.3912,457432,74.6178,28868,6796,700,650,23,11,103,1061,1106,23,8,0,888,4526,53111,0,2913,48,3,215,290,27,338252,34492,20,0,0,500,342778,Ulmus-minor
240919,20811,22730,22919,15526,7270,2645,1232,507,233,237,239,412,379,395,730,0.023027,0.64772,359.008,-0.599794,0.996068,102480,93.5965,390191,95.6087,22464,3674,1277,912,0,1,30,873,1679,0,3,0,1166,4654,19188,0,955,1229,0,84,3000,116,289425,100721,3,67,0,1076,294079,Ulmus-minor
307136,17488,20432,20604,13689,6868,2843,1835,778,289,252,252,445,417,349,844,0.265196,0.712739,372.399,-0.536407,0.970831,110062,91.8263,419534,93.5068,22308,3462,1062,558,0,0,8,638,1451,1,1,0,861,4560,14582,0,715,209,0,7,778,23,328991,114269,3,11,1,603,333551,Ulmus-minor
268861,24011,27558,27360,14387,5825,1956,1248,701,360,331,312,551,545,583,1072,0.306476,0.690879,357.419,-0.469278,0.947894,109376,102.676,397561,104.478,14091,2836,1005,504,38,7,172,840,1277,1,5,0,799,4739,3893,0,843,73,17,299,295,12,300108,145194,12,9,2,442,304847,Ulmus-minor
281170,18944,22665,23458,15518,7055,2758,1885,881,371,256,226,460,459,419,986,0.237737,0.703226,367.88,-0.514655,0.965558,111112,104.992,414560,106.956,8741,3601,1160,520,0,62,89,821,1443,3,1,0,800,4657,1533,2,1994,100,1,95,422,22,320555,139585,191,21,1,633,325212,Ulmus-minor
258685,19920,23933,25137,14598,6419,2080,1316,592,294,294,291,563,482,539,1000,0.301729,0.68162,354.638,-0.469361,0.952004,109110,107.317,393396,109.299,11847,2970,1218,548,6,15,130,913,1659,2,9,0,798,4765,3434,17,910,132,8,121,956,32,282828,141129,171,7,4,454,287593,Ulmus-minor
237906,18241,22266,22780,14001,6418,2164,1496,606,304,278,255,533,466,455,675,0.404423,0.720286,372.479,-0.467088,0.933254,111451,96.8995,421627,98.5923,10196,2814,1277,601,0,1,70,653,1289,0,0,0,528,4362,3832,0,850,125,1,157,306,6,283400,114458,3,27,6,505,287762,Ulmus-minor
307668,14473,17975,19162,13745,6687,2310,1567,679,317,269,266,562,457,413,310,0.446778,0.746299,389.159,-0.484755,0.929168,110750,75.7726,445055,77.1252,14118,3710,1018,669,10,13,60,998,1404,5,4,0,728,4542,7254,39,1514,90,0,93,556,5,336607,105608,318,0,2,448,341149,Ulmus-minor
224386,15393,16946,18441,16252,10277,4067,1993,738,312,270,262,431,391,355,807,0.052201,0.665218,371.443,-0.572009,0.99188,107147,116.236,414157,118.892,18426,4607,1338,526,17,30,170,952,1410,2,19,1,1171,4528,7797,1,937,404,54,119,1505,234,288097,100541,109,26,1,489,292625,Ulmus-minor
348335,14625,17705,18100,11206,4984,1762,1108,716,379,255,267,419,417,389,551,0.510917,0.781094,402.094,-0.48874,0.906577,111068,69.3026,465174,70.262,12770,2664,1043,493,0,0,29,685,1245,2,1,0,500,4409,5245,0,603,17,1,172,282,1,367451,102683,0,1,2,422,371860,Ulmus-minor
274178,17250,18136,18754,15961,9522,4441,2849,954,404,309,261,445,375,256,159,0.039849,0.658813,378.759,-0.590467,0.994771,99264,91.9889,413732,94.4356,37431,23285,1394,513,32,64,246,1568,1782,11,20,0,1568,4756,37864,2,23853,478,27,192,2300,443,324637,31683,357,38,0,686,329393,Ulmus-minor
289286,16331,19693,20683,14529,7258,2447,1458,756,291,234,214,360,412,401,947,0.168703,0.707539,375.455,-0.555004,0.978787,109747,94.4125,423505,96.1817,14614,3301,1277,441,9,13,50,854,1719,1,5,0,975,4530,4964,29,700,148,0,54,992,79,320650,120503,381,11,0,473,325180,Ulmus-minor
363972,11713,14259,15720,13055,7192,2599,1452,629,321,246,187,433,390,303,284,0.493247,0.764346,402.183,-0.476498,0.911395,109007,70.4017,462437,71.6068,27278,4293,999,616,0,6,18,757,1378,0,8,0,623,4574,16479,0,1721,112,0,54,496,4,378811,82721,1,1,3,449,383385,Ulmus-minor
276944,16174,20644,21738,15220,7235,2643,1624,639,308,283,258,518,519,407,769,0.380891,0.701093,365.562,-0.450602,0.932345,110391,96.779,410303,98.6919,15926,2631,1192,541,0,1,90,720,1383,2,3,0,624,4532,4980,0,509,189,5,126,450,18,302915,129720,1,25,4,457,307447,Ulmus-minor
303873,13264,16890,18360,15262,8451,3365,1641,654,376,337,285,555,588,534,610,0.403598,0.710798,366.127,-0.451399,0.92745,113356,94.9882,415202,96.9,7815,2642,1023,530,8,11,61,759,1283,1,15,0,614,4631,1950,0,834,25,3,93,129,2,322098,142993,56,1,2,372,326729,Ulmus-minor
288412,12969,17098,19382,16609,9407,3957,2211,740,304,297,283,564,546,513,861,0.379648,0.697253,371.396,-0.442194,0.931521,108404,109.311,415804,111.623,33491,4028,978,505,20,0,115,742,1159,2,1,0,763,4710,18838,2,1140,137,14,88,263,78,317197,100637,54,11,0,554,321907,Ulmus-minor
303477,14992,16458,17529,14078,8100,3422,1759,618,288,273,224,417,434,421,547,0.1149,0.710184,392.161,-0.5823,0.987594,105266,85.4433,441945,87.1379,29339,7263,1233,758,56,14,117,1292,1553,0,3,0,1286,4629,24784,0,2315,737,12,447,1913,172,346202,67661,45,22,0,820,350831,Ulmus-minor
319177,17887,18002,18447,13137,6500,2271,1510,632,295,220,168,306,334,322,659,0.094522,0.726644,393.016,-0.60903,0.989296,108220,79.6021,447332,81.0133,18535,3862,1053,540,14,19,41,1011,1508,0,24,0,1155,4614,10401,3,1746,341,0,76,1005,295,359420,97534,38,22,0,621,364034,Ulmus-minor
120986,23154,22121,19912,9304,4257,1431,685,515,248,91,21,7,0,0,0,0.025652,0.634211,393.199,-0.563009,0.992817,84196,50.404,414449,51.949,0,21378,601,6480,47,630,52,2607,1116,5,259,7,1143,3868,0,0,41049,30,1,844,75,22,179546,0,16,0,4,485,183414,Viburnum-tinus
110851,29213,27446,24405,11167,4472,1642,1426,730,188,178,172,421,402,294,202,0.02597,0.589689,352.565,-0.525797,0.9919,98522.4,88.363,375990,90.7833,22061,7772,1591,958,0,27,45,1021,1549,2,4,2,674,4012,46310,0,5153,156,13,90,887,48,191162,37246,0,17,5,386,195174,Viburnum-tinus
190566,7806,9530,10049,9592,7106,4227,3148,1028,329,278,162,346,276,305,673,0.329413,0.6729,376.403,-0.428008,0.941647,107202,173.844,421475,177.967,24845,7956,1877,177,2,31,0,269,1170,0,16,12,240,3943,10167,6,2488,80,0,0,211,0,219126,58939,263,11,31,103,223069,Viburnum-tinus
162642,27375,29874,27489,14236,5825,1964,1293,567,253,236,219,419,389,195,32,0.064104,0.622819,355.661,-0.546291,0.991444,97150.2,71.9701,378241,73.9225,24324,12950,2047,566,5,128,6,731,1519,0,40,0,624,4089,72412,3,10754,485,0,45,830,48,226362,23899,56,22,3,329,230451,Viburnum-tinus
78160,43824,39186,35167,21060,10704,4130,2245,1407,176,27,30,34,12,6,38,0.009564,0.506067,283.345,-0.54065,0.996626,70372,70.6394,252127,73.7614,43374,38392,10385,469,0,367,0,841,3812,0,58,5,484,4985,31881,34,44953,2701,0,4,4525,5,185000,50284,217,4,118,905,189985,Viburnum-tinus
206135,18785,21553,21219,11928,5217,2164,1237,613,399,403,305,469,109,2,0,0.376555,0.721776,390.273,-0.51026,0.955333,102387,62.8424,435193,64.1897,18820,11570,1763,911,114,108,195,1393,1202,17,34,0,864,4140,58560,0,10958,365,20,492,443,79,252060,13095,0,2,1,410,256200,Viburnum-tinus
156519,21668,25794,24867,13737,6205,2404,1709,773,440,269,180,358,308,330,325,0.266249,0.655691,357.336,-0.484253,0.967477,98889.5,94.999,382977,97.2536,20208,16671,4841,581,4,169,0,818,1379,0,17,0,497,4069,56743,0,17778,788,0,88,212,4,207529,24086,42,1,2,213,211598,Viburnum-tinus
141046,19120,21752,20881,10206,3787,1198,881,490,311,343,229,454,406,400,140,0.093757,0.620257,366.145,-0.521588,0.987222,92747.4,105.678,386789,108.027,15268,17472,1129,536,0,45,5,666,910,2,26,1,537,3836,38988,62,40537,37,0,20,202,2,173668,305,327,2,11,246,177504,Viburnum-tinus
144300,22814,26740,25713,13521,5796,1981,1181,527,408,272,255,371,155,58,0,0.146325,0.638543,372.83,-0.505593,0.979405,92186.7,80.7058,395454,82.7952,15369,24608,2859,988,0,146,6,875,1131,8,49,2,769,4057,15215,288,71541,452,0,6,120,15,197957,58,707,0,11,266,202014,Viburnum-tinus
199310,28477,31199,28540,13927,5214,1623,1093,725,321,249,233,436,514,312,80,0.164303,0.704447,389.457,-0.555522,0.981524,102491,66.5177,434080,67.8305,19977,12397,3218,576,24,17,158,1056,1443,4,18,0,691,4217,57575,0,11844,966,13,134,287,1,280100,21490,0,2,4,307,284317,Viburnum-tinus
167299,11738,14307,16014,14400,9828,4840,3262,1354,261,187,185,380,327,353,907,0.296699,0.647378,362.797,-0.418131,0.944303,103436,187.076,396859,191.466,38279,13387,2184,382,6,96,1,237,901,0,16,2,297,4011,26192,5,3529,13,0,0,94,30,222112,48546,181,4,10,197,226123,Viburnum-tinus
160114,18140,20757,19900,10739,4344,1322,803,472,309,309,292,545,406,316,128,0.213123,0.638397,352.834,-0.468593,0.966382,97115.4,99.1722,374409,101.515,17911,12425,1903,468,5,185,19,737,1006,0,19,1,489,3855,80113,8,9873,288,0,50,81,7,178134,6410,42,8,11,227,181989,Viburnum-tinus
150726,14282,15145,14106,6611,2783,944,915,426,385,263,295,441,376,376,99,0.091115,0.622784,365.097,-0.523055,0.988015,95003.3,117.554,388510,120.255,13839,13627,2811,744,0,49,0,602,974,2,19,1,576,3768,43745,1,19958,425,0,2,236,1,156367,4679,53,4,2,223,160135,Viburnum-tinus
132382,21439,20749,20937,14164,7215,2668,1481,552,199,222,210,468,434,240,93,0.061582,0.638868,370.894,-0.537764,0.988471,104989,82.2737,410456,84.4283,15706,7556,2062,150,39,94,0,572,1516,0,38,2,446,3896,6587,117,6276,547,0,1,960,1,223929,72654,682,55,19,107,227825,Viburnum-tinus
