@relation 'classificacao_imagem-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute CoefficientVariation numeric
@attribute Median numeric
@attribute MedianDeviation numeric
@attribute direction_0 numeric
@attribute direction_7 numeric
@attribute fourier2 numeric
@attribute fourier5 numeric
@attribute fourier13 numeric
@attribute fourier21 numeric
@attribute fourier28 numeric
@attribute QCCH0 numeric
@attribute QCCH2 numeric
@attribute QCCH3 numeric
@attribute QCCH4 numeric
@attribute QCCH8 numeric
@attribute QCCH10 numeric
@attribute QCCH14 numeric
@attribute QCCH18 numeric
@attribute QCCH26 numeric
@attribute QCCH32 numeric
@attribute QCCH33 numeric
@attribute QCCH35 numeric
@attribute QCCH36 numeric
@attribute QCCH37 numeric
@attribute QCCH38 numeric
@attribute QCCH39 numeric
@attribute HARALICKSumAverage0 numeric
@attribute HARALICKInformationMesuresofCorrelation1-0 numeric
@attribute HARALICKInformationMesuresofCorrelation2-0 numeric
@attribute HARALICKSumVariance45 numeric
@attribute HARALICKDifferenceEntropy90 numeric
@attribute HARALICKAngular2ndMoment135 numeric
@attribute HARALICKContrast135 numeric
@attribute HARALICKSumVariance135 numeric
@attribute HARALICKDifferenceVariance135 numeric
@attribute vetor_caracteristica_4 numeric
@attribute vetor_caracteristica_5 numeric
@attribute vetor_caracteristica_20 numeric
@attribute vetor_caracteristica_21 numeric
@attribute vetor_caracteristica_25 numeric
@attribute vetor_caracteristica_36 numeric
@attribute vetor_caracteristica_37 numeric
@attribute vetor_caracteristica_40 numeric
@attribute vetor_caracteristica_41 numeric
@attribute vetor_caracteristica_42 numeric
@attribute vetor_caracteristica_45 numeric
@attribute vetor_caracteristica_47 numeric
@attribute vetor_caracteristica_59 numeric
@attribute vetor_caracteristica_62 numeric
@attribute vetor_caracteristica_63 numeric
@attribute vetor_caracteristica_68 numeric
@attribute vetor_caracteristica_80 numeric
@attribute vetor_caracteristica_84 numeric
@attribute vetor_caracteristica_85 numeric
@attribute vetor_caracteristica_104 numeric
@attribute vetor_caracteristica_105 numeric
@attribute vetor_caracteristica_106 numeric
@attribute vetor_caracteristica_126 numeric
@attribute vetor_caracteristica_127 numeric
@attribute histogram_acc0 numeric
@attribute histogram_acc16 numeric
@attribute histogram_acc21 numeric
@attribute histogram_acc43 numeric
@attribute histogram_acc46 numeric
@attribute histogram_acc58 numeric
@attribute histogram_acc63 numeric
@attribute classes {Acer-campestre,Acer-monspessulanum,Acer-negundo,Albizia-julibrissin,Alnus-cordata,Arbutus-unedo,Betula-pendula,Broussonetia-papyrifera,Buddleja-davidii,Buxus-sempervirens,Carpinus-betulus,Castanea-sativa,Celtis-australis,Cerasus-mahaleb,Corylus-avellana,Cotinus-coggygria,Crataegus-azarolus,Crataegus-monogyna,Daphne-cneorum,Diospyros-kaki,Euphorbia-characias,Ficus-carica,Fraxinus-angustifolia,Ginkgo-biloba,Hedera-helix,Ilex-aquifolium,Juniperus-oxycedrus,Laurus-nobilis,Nerium-oleander,Olea-europaea,Paliurus-spina-christi,Pistacia-lentiscus,Pistacia-terebinthus,Pittosporum-tenuifolium,Pittosporum-tobira,Platanus-x,Populus-alba,Populus-nigra,Populus-tremula,Prunus-laurocerasus,Punica-granatum,Quercus-coccifera,Quercus-ilex,Quercus-petraea,Quercus-pubescens,Rhamnus-alaternus,Rhus-coriaria,Robinia-pseudoacacia,Ruscus-aculeatus,Syringa-vulgaris,Ulmus-minor,Viburnum-tinus,Vitex-agnus-castus}

@data
0.581453,0.497929,0.251754,648,413,0.030486,0.034151,0.003733,0.001579,0.000371,59967,46975,33643,24401,8316,4853,2003,1157,528,328,278,168,390,164,12,0,337.437,-0.505724,0.992107,96257,2.58693,0.000564,67.1991,352755,69.6079,21054,7,8133,2776,598,0,40,0,573,1979,0,286,7,516,4014,42514,31,5558,1915,0,10,2434,37,180107,47969,458,4691,96,325,17,184121,Quercus-ilex
0.578585,0.501852,0.251867,704,382,0.020484,0.033049,0.003001,0.001933,0.000384,138408,32634,32579,28710,11780,6531,2109,999,789,313,192,58,28,2,6,0,345.556,-0.528024,0.98387,98541.4,2.19578,0.010776,53.0556,366534,54.799,26383,3,12884,2867,577,2,368,0,1262,2198,0,361,0,646,4256,51387,12,8209,1746,0,112,2832,4,214453,49262,158,4613,105,355,53,218709,Quercus-ilex
0.604151,0.522401,0.275269,547,416,0.002126,0.030863,0.004663,0.000934,0.000846,158247,10271,9551,10861,13650,12214,6922,4841,765,248,251,209,347,357,298,712,368.301,-0.398443,0.937919,108404,2.51647,0.018821,205.216,411498,211.39,22813,18,5759,2739,188,54,296,2,604,1494,0,48,6,341,4150,2016,13,832,240,0,105,655,1,235661,85609,112,2979,27,114,38,239811,Quercus-ilex
0.432725,0.656829,0.244808,780,377,0.026297,0.014047,0.0056,0.001812,0.000051,190185,20925,16886,15784,16701,14459,9191,6773,1300,281,228,270,402,397,247,324,335.688,-0.427466,0.97861,97885.5,3.22499,0.004409,209.322,352638,217.975,56868,56,28948,4873,429,75,74,36,714,1930,0,123,10,543,4687,11914,44,6329,944,0,14,1734,4,266277,90112,352,5817,47,194,60,270964,Quercus-ilex
0.639571,0.41818,0.21444,653,382,0.000373,0.016942,0.001038,0.000796,0.000899,310741,9347,11145,12694,11197,8886,4845,3414,844,319,264,245,452,413,262,451,392.875,-0.469087,0.946035,107752,1.88706,0.021752,118.665,446482,121.471,33133,8,7684,2562,397,0,151,0,780,1636,0,62,0,721,4622,7550,1,2157,378,0,45,820,13,338267,80953,33,2940,14,342,22,342889,Quercus-ilex
0.50463,0.576249,0.251167,601,329,0.012568,0.02855,0.002638,0.000451,0.000039,186747,18352,13119,10901,12232,11549,7690,5465,722,221,178,225,397,372,298,911,385.169,-0.515485,0.985249,105017,2.50575,0.004833,196.419,431200,201.829,23203,28,12725,2247,142,0,42,0,341,1684,0,129,2,581,4432,1263,46,1447,455,0,12,1051,23,290231,77707,342,2702,12,174,35,294663,Quercus-ilex
0.580374,0.517429,0.262745,570,424,0.016177,0.051068,0.006732,0.001333,0.000127,159523,24062,26978,24460,7521,3740,1175,939,557,382,328,391,742,626,165,10,340.682,-0.471473,0.951601,107149,1.96437,0.018615,87.0937,372102,88.9309,10814,6,2799,1601,405,0,31,0,657,1330,0,75,1,378,3967,4380,0,1064,384,0,364,317,0,195429,110139,0,1985,24,164,35,199396,Quercus-ilex
0.599412,0.455368,0.22611,42,22,0.006094,0.033807,0.001753,0.000403,0.000877,219654,8345,4537,4406,6821,7747,8445,13401,9566,398,201,104,106,50,19,24,358.95,-0.516256,0.992544,90691.8,3.16289,0.001752,375.199,373683,389.361,48770,17,34274,21157,6044,0,71,0,3230,2897,0,110,7,892,4550,4744,0,2390,5310,0,293,737,60,294720,45819,7,26467,64,168,285,299270,Quercus-ilex
0.586098,0.508089,0.262027,671,311,0.000435,0.042481,0.004239,0.001155,0.000055,39572,31635,21746,19299,11995,8021,3225,1598,609,360,372,200,185,38,8,0,331.731,-0.484563,0.991008,96452.1,2.98624,0.000955,98.332,345621,102.402,22709,0,9692,3600,697,0,24,0,895,1529,0,156,0,590,3639,19024,0,6973,1503,0,745,1246,17,152278,54768,9,5103,25,385,16,155917,Quercus-ilex
0.610013,0.472925,0.249668,549,465,0.002131,0.035854,0.004642,0.001683,0.000001,148134,17961,20215,18917,6527,3314,926,646,491,588,590,565,622,62,0,0,343.922,-0.461119,0.954129,99611.4,2.12054,0.016344,85.7899,365961,87.8892,14046,0,3882,1498,717,1,87,1,1023,1239,0,44,0,634,3945,87757,0,2186,236,0,552,103,21,161469,9714,0,1734,13,311,59,165414,Quercus-ilex
0.472124,0.596107,0.230101,17,27,0.016633,0.014853,0.00006,0.001058,0.000592,197896,6287,4419,4373,7201,8062,8784,13593,10272,722,450,137,147,40,16,16,364.521,-0.50164,0.990497,97530.4,3.22135,0.002744,453.851,390947,471.163,54837,5,35220,11797,6015,1,72,32,4439,2615,5,39,5,971,4441,8945,0,3387,1470,0,305,492,24,274589,41930,8,13267,28,203,568,279030,Quercus-ilex
0.597073,0.433264,0.217882,624,351,0.026133,0.035549,0.004638,0.001246,0.000126,176297,16000,11989,8867,10922,9963,6601,4687,862,201,204,161,305,263,195,589,394.145,-0.522853,0.981235,106236,2.25682,0.007757,168.986,446391,173.369,24697,15,6587,2526,185,55,289,2,639,1493,0,72,4,404,4074,4810,0,865,391,0,177,508,8,270335,60781,3,2917,24,132,30,274409,Quercus-ilex
0.607207,0.47841,0.247485,642,360,0.005462,0.03171,0.004994,0.001477,0.000208,266053,12426,15785,17062,12200,8536,3846,1861,619,490,373,78,28,0,0,0,390.299,-0.532612,0.966668,106473,1.73872,0.019194,55.3558,440847,56.8572,24209,0,9543,3893,1041,0,100,0,1132,1772,0,166,0,633,4174,19816,0,5342,1343,0,794,1167,18,305048,63271,2,5236,38,357,34,309222,Quercus-ilex
0.568477,0.510159,0.257959,450,426,0.020245,0.023715,0.002396,0.000974,0.000569,214085,9919,11962,13414,13718,11301,5863,2789,1149,225,123,30,20,4,0,0,404.317,-0.501619,0.954468,100160,1.80631,0.023303,60.6721,453540,62.5366,23741,0,21259,2277,2206,1,28,5,1932,1601,32,75,0,1413,4282,41265,0,18743,449,0,1120,990,218,277430,2276,2,2726,15,620,44,281712,Quercus-ilex
0.493406,0.608995,0.260801,989,418,0.054856,0.031366,0.001538,0.000041,0.000266,40690,31863,31346,30949,23830,18275,9899,6032,431,192,126,55,100,74,28,66,259.55,-0.469369,0.994069,58591.7,3.33461,0.000265,95.1855,210912,100.644,14192,0,67532,27921,213,0,1328,0,2420,4549,0,1037,39,350,5281,386,5,54132,22885,0,859,14087,8,136565,57079,2298,50806,1214,178,240,141846,Quercus-ilex
0.589302,0.464303,0.235498,643,364,0.006652,0.036566,0.005792,0.000869,0.000349,196348,3729,4403,5834,10114,10585,8344,7596,1303,307,292,231,499,407,348,527,385.383,-0.380612,0.910121,108603,2.27959,0.024728,225.459,436537,232.164,22678,12,7733,3445,272,7,218,1,685,1537,0,31,4,460,4298,1333,11,1099,254,0,32,234,5,255455,73433,136,3699,11,161,23,259753,Quercus-ilex
0.531362,0.533772,0.241704,717,390,0.035225,0.034999,0.003561,0.001751,0.000135,148467,27883,31488,30367,13468,8215,3160,1815,1012,297,174,92,64,16,1,1,334.911,-0.498065,0.976613,98565.9,2.30351,0.013836,64.8335,352617,67.0486,31747,5,16319,3420,683,41,163,14,1211,2194,0,240,1,858,4431,37017,66,9988,868,0,90,1212,42,215610,71143,504,4288,43,332,91,220041,Quercus-ilex
0.697945,0.385053,0.223537,628,273,0.014065,0.020016,0.002969,0.001359,0.000052,196346,24098,12223,8872,8731,8169,6070,5325,1147,251,244,176,272,84,16,0,422.161,-0.526615,0.972705,106065,1.93616,0.011739,82.8791,490103,85.0464,18312,3,9438,4842,448,1,101,0,1018,1580,0,120,0,790,4088,2104,1,1663,2026,0,688,828,60,322904,47682,54,6868,21,226,97,326992,Quercus-ilex
0.651242,0.444694,0.252445,534,460,0.004674,0.043107,0.004998,0.00162,0.000053,66103,46426,31663,22754,6248,3261,1302,1212,457,287,289,350,397,240,192,212,332.186,-0.508995,0.989849,101793,2.51967,0.001109,90.3856,353693,92.8831,16616,0,2471,1608,496,0,16,0,641,1661,0,93,2,430,3933,16583,0,1085,242,0,475,594,0,175364,86909,4,1850,12,289,10,179297,Quercus-ilex
0.538331,0.554127,0.262712,816,248,0.011315,0.035406,0.006691,0.001197,0.000669,206699,17605,12760,11996,12692,10827,6866,5534,1454,307,308,225,366,298,234,543,371.699,-0.482083,0.977676,107449,2.55996,0.007361,180.086,414952,185.466,23494,24,5518,2568,290,16,332,0,623,1775,0,112,12,592,4566,2542,22,919,461,0,17,834,29,290282,100908,478,3029,31,182,64,294848,Quercus-ilex
0.433196,0.65842,0.239683,614,389,0.012845,0.006743,0.004756,0.000889,0.000495,217369,5765,6063,7290,12515,13394,10881,10638,1568,389,312,296,528,528,397,808,353.039,-0.401,0.955121,105619,2.90922,0.013196,270.307,386381,280.343,27856,7,16435,4328,223,1,55,10,718,1804,0,133,0,543,4696,545,0,1605,514,0,10,1170,3,273088,115403,100,4842,12,176,46,277784,Quercus-ilex
0.456562,0.582281,0.218891,27,10,0.032549,0.000536,0.001791,0.000593,0.000376,286064,4450,3348,2273,3230,4046,4653,8867,9002,739,482,130,128,32,4,2,422.948,-0.577176,0.984625,102007,2.01114,0.009494,363.781,485694,372.609,32807,1,27110,7063,4632,0,40,0,3602,1724,1,65,2,750,4043,3745,0,2251,284,0,421,137,25,347841,21926,13,7347,24,209,257,351884,Quercus-ilex
0.67126,0.445939,0.261741,645,444,0.003128,0.032101,0.001124,0.000611,0.000328,46148,43169,36623,32452,13229,7102,2800,2023,530,294,228,276,494,304,119,26,324.472,-0.509344,0.990805,99312.5,2.68282,0.002118,81.2357,340460,84.1097,24171,16,4609,2108,638,0,67,0,945,2013,0,303,4,618,4124,20244,0,1739,1060,0,690,1853,4,184127,92375,0,3168,46,353,43,188251,Quercus-ilex
0.630527,0.483361,0.266415,531,433,0.00325,0.032462,0.002749,0.000707,0.000719,211470,8480,11389,13184,12397,9611,4740,3102,919,352,271,271,356,157,31,2,383.233,-0.46972,0.948489,106501,1.9625,0.022477,91.8396,430420,94.4749,27845,4,8141,3564,734,0,128,4,1136,1632,5,155,2,713,4154,14890,0,3127,820,0,816,615,13,257261,58541,17,4384,32,252,60,261415,Quercus-ilex
0.451267,0.605014,0.226326,859,377,0.09185,0.036902,0.005493,0.001723,0.000443,194093,39591,40421,33702,10904,6157,2360,1671,1236,452,429,412,662,442,309,113,361.051,-0.579739,0.991103,90066.6,2.02659,0.00517,73.4191,375762,75.0093,2,0,22211,10437,181,1672,9691,0,2519,2808,0,52,1,528,5244,0,9885,120432,3345,0,654,1193,18,256145,676,18215,13782,22,81,505,261389,Quercus-petraea
0.603265,0.496886,0.261599,716,420,0.018498,0.023054,0.001549,0.000193,0.000572,128579,34480,36536,32980,12151,6824,2191,858,449,217,226,231,488,564,433,344,360.251,-0.559958,0.990065,89678,2.12976,0.006004,85.7415,374177,87.5202,0,0,24559,10069,109,2523,5546,0,805,1696,0,154,1,392,4455,0,5652,96102,3525,0,57,1427,2,212342,1340,13878,13594,8,110,228,216797,Quercus-petraea
0.494753,0.576535,0.244023,798,409,0.038541,0.007843,0.0024,0.001128,0.000381,232121,40675,39438,33877,10841,5975,2103,1476,655,342,351,381,487,263,109,39,367.867,-0.593418,0.991816,89114.5,1.89926,0.006873,55.1307,383980,56.3458,7,0,22397,13685,195,1568,11099,0,3125,2709,0,271,2,461,5048,0,5214,120964,6731,0,1063,3476,6,284892,1599,11207,20416,55,163,361,289940,Quercus-petraea
0.564447,0.52698,0.258199,682,378,0.020736,0.040192,0.003812,0.000427,0.000251,179200,25346,27264,26564,11346,6486,1805,836,576,306,307,327,478,391,228,198,400.425,-0.588733,0.983202,95371.3,1.63531,0.010735,78.0211,440882,79.2197,8,0,20010,15000,31,1312,7037,0,1211,1572,0,32,0,203,4318,0,2652,53482,10530,0,358,781,0,256736,342,6713,25530,8,18,194,261054,Quercus-petraea
0.592294,0.556495,0.297224,595,448,0.021062,0.037976,0.004879,0.001229,0.000726,122427,9838,13333,15864,14761,10878,5387,3800,1893,464,375,245,600,585,530,786,366.594,-0.344042,0.920308,91432.5,2.81929,0.016507,267.261,385549,275.05,7285,0,36932,15607,1223,118,581,42,3723,1142,0,0,0,607,4522,949,0,69829,1774,0,329,16,2,184197,1104,54,17381,0,69,144,188719,Quercus-petraea
0.603431,0.495551,0.267663,710,370,0.020367,0.034119,0.002305,0.001481,0.000365,143399,3856,4777,6267,10464,10859,8505,8534,4790,660,507,391,671,605,572,993,392.96,-0.309246,0.88846,92174,2.9088,0.021127,525.871,425102,542.485,817,0,47892,21552,3942,139,1639,71,9471,895,1,0,0,489,4443,0,0,39236,408,1,505,0,0,214105,3209,349,21960,0,40,87,218548,Quercus-petraea
0.654017,0.501906,0.296187,673,418,0.001579,0.037079,0.004301,0.001665,0.000368,136663,4162,4969,6331,10471,11050,9037,8969,3311,505,409,372,676,594,621,1207,379.27,-0.313372,0.901812,92974.7,3.01607,0.018996,458.426,405885,473.708,9902,0,48673,22548,2827,68,594,4,4416,1012,1,0,0,584,4567,605,0,35124,3693,0,93,9,5,200133,3949,196,26241,0,57,85,204700,Quercus-petraea
0.528216,0.537103,0.24119,817,355,0.081852,0.025928,0.000129,0.002145,0.000254,233233,37934,36701,31139,9695,5182,2019,1452,937,440,429,368,461,282,92,6,377.858,-0.586559,0.98781,91082.9,1.76597,0.00788,54.0465,401059,55.1575,2,0,22600,7842,80,7710,8942,0,1487,2175,0,107,3,467,4846,0,1995,118681,3051,0,249,1268,5,284026,249,5681,10893,21,156,292,288872,Quercus-petraea
0.567409,0.537925,0.274364,564,501,0.020555,0.025537,0.00424,0.000007,0.000188,181158,26421,31310,31291,12504,6901,2664,2041,836,396,390,329,626,536,373,302,362.218,-0.514651,0.983206,99353.1,2.28193,0.007752,93.4883,390325,95.852,28932,13,12548,2628,1014,15,101,21,1145,1905,3,181,1,676,4714,86133,2,6877,499,0,472,1184,13,255178,18042,56,3127,20,482,39,259892,Quercus-pubescens
0.49659,0.563155,0.246256,700,381,0.0225,0.021924,0.002401,0.000335,0.000791,168073,17796,22405,22907,13217,8266,3234,2303,1556,413,380,390,802,658,609,725,354.723,-0.504153,0.982554,102627,2.42724,0.009125,138.555,384563,141.928,28154,8,12280,3705,889,53,59,201,1032,2029,0,122,2,779,4751,26624,0,3040,621,78,146,1176,36,229829,68093,45,4326,15,520,47,234580,Quercus-pubescens
0.560739,0.533396,0.265186,605,404,0.01706,0.029368,0.003955,0.000843,0.000481,230576,17830,20936,21956,12369,7718,3045,2318,998,492,448,384,683,668,516,504,387.022,-0.485348,0.948808,107305,1.8211,0.023005,100.738,437105,102.793,27778,2,4733,1564,720,55,67,156,1026,2258,5,149,3,749,4920,17424,0,1944,170,28,122,968,21,299602,73019,8,1734,27,617,32,304522,Quercus-pubescens
0.521581,0.582834,0.265184,768,274,0.014432,0.029371,0.003752,0.000382,0.000004,74905,38854,29813,25960,11189,6617,2675,1741,982,363,281,266,500,362,292,211,346.743,-0.501319,0.992481,97869.6,2.74803,0.000428,106.747,367214,110.02,25841,7,5928,1985,534,61,118,113,838,2138,0,94,1,981,4388,17664,0,2542,412,45,65,1873,79,208907,71967,11,2397,18,462,42,213295,Quercus-pubescens
0.446931,0.545375,0.198704,875,263,0.046072,0.031313,0.00233,0.001437,0.000402,185122,19433,22710,24221,13174,8316,2876,1998,804,456,385,382,660,571,452,952,364.976,-0.49168,0.973373,103288,2.24556,0.013825,134.962,399654,137.848,30557,5,9920,3294,584,63,213,6,863,2396,0,75,0,716,4896,31922,1,2890,499,0,88,1334,20,250721,62044,70,3793,20,716,26,255617,Quercus-pubescens
0.419575,0.680466,0.247209,724,324,0.016508,0.029806,0.001304,0.000762,0.000449,120746,38286,32339,30389,13552,8100,3102,2396,1104,421,327,307,542,402,226,266,360.434,-0.531039,0.99391,99042.6,2.6056,0.000887,98.2602,387404,101.197,28710,2,10285,2584,709,20,71,128,1250,2438,0,181,1,1086,4784,31297,0,4086,795,31,323,2502,128,265313,65626,62,3379,31,596,59,270097,Quercus-pubescens
0.601109,0.494583,0.260452,560,415,0.020273,0.037872,0.005796,0.000969,0.000122,109838,35696,29983,27124,11912,6832,2327,1402,822,366,354,302,487,365,379,699,364.219,-0.512567,0.991191,96724.7,2.49359,0.001021,105.364,389499,107.965,20639,16,5062,1903,712,57,100,172,1033,2711,0,150,3,1247,4893,21591,0,2034,456,14,96,3755,165,252324,66080,10,2359,30,941,48,257217,Quercus-pubescens
0.550506,0.599185,0.297127,782,295,0.002072,0.032454,0.004553,0.00019,0.000169,77255,43857,33441,28689,11470,6535,2313,1512,639,302,285,273,418,279,186,162,355.006,-0.501323,0.991176,94027.2,2.60423,0.000734,83.9841,373017,86.6234,23985,0,7612,1640,824,54,206,88,1202,2258,1,121,3,1337,4421,32387,0,2607,398,10,140,4188,296,233530,54336,56,2038,11,945,33,237951,Quercus-pubescens
0.707929,0.424219,0.26415,564,341,0.02138,0.044172,0.004588,0.00188,0.000409,205154,13006,13953,12840,5236,2840,1201,941,606,291,184,68,46,14,2,0,408.802,-0.549047,0.943943,107376,1.20793,0.029995,48.5092,470688,49.3351,9814,19,5974,2154,501,0,26,2,694,1586,0,121,1,382,3669,14523,5,5196,477,0,40,837,1,230711,37951,171,2631,61,195,18,234380,Rhamnus-alaternus
0.475818,0.607088,0.245681,711,310,0.011766,0.038145,0.003478,0.002169,0.000191,261274,23142,24617,23239,9726,5539,2064,1381,1056,122,54,9,1,0,0,0,383.922,-0.532474,0.960168,101947,1.55701,0.023395,35.1101,425056,36.0462,16856,0,10374,969,1105,0,0,348,1620,1316,313,150,0,1558,4211,93294,0,12137,346,187,148,491,181,293641,10515,0,1315,5,782,1,297852,Rhamnus-alaternus
0.508984,0.484611,0.205172,669,348,0.015772,0.032857,0.004695,0.002297,0.000295,167481,14401,17265,17646,10937,7429,3437,2944,812,226,153,38,26,0,0,0,348.714,-0.475777,0.966061,103758,2.2367,0.016775,75.0385,378033,77.544,22808,0,8761,2987,994,0,8,414,1377,1506,28,121,0,681,3957,14897,0,5116,1104,384,290,609,6,201849,76281,0,4091,21,366,3,205806,Rhamnus-alaternus
0.535706,0.541986,0.251624,572,405,0.013,0.033993,0.004831,0.002287,0.00013,190366,14584,18106,18197,11140,7338,3187,3001,1460,286,223,54,16,6,0,0,358.402,-0.461118,0.948944,106055,2.03927,0.020759,76.5009,394375,78.7591,25112,1,6466,2221,753,0,0,101,1154,1314,28,33,0,855,4019,11853,0,2662,181,30,54,168,20,230117,87118,0,2402,3,603,2,234136,Rhamnus-alaternus
0.46129,0.608961,0.239058,804,265,0.009857,0.044718,0.005687,0.001796,0.000701,144030,25402,23091,21004,11399,8494,4189,3419,1178,211,134,22,8,0,0,0,340.21,-0.526184,0.988989,103879,2.43667,0.003937,67.3497,366894,69.7847,21100,10,9311,4331,831,0,1,80,1344,1883,7,175,1,777,4063,13297,0,5269,2331,3,145,1723,17,220177,94401,0,6662,16,678,3,224240,Rhamnus-alaternus
0.586533,0.485158,0.249152,710,344,0.037364,0.04048,0.004679,0.001758,0.000169,193061,24514,26896,25404,10073,5507,2364,2448,1270,231,90,6,0,0,0,0,372.025,-0.499531,0.951455,104751,1.73106,0.022764,51.8307,411688,53.1938,29147,0,6936,1893,1052,0,9,387,1482,1396,94,73,2,827,4065,44951,0,4206,343,242,187,198,3,254889,46023,0,2236,2,515,4,258954,Rhamnus-alaternus
0.557949,0.523273,0.255384,644,365,0.047189,0.040918,0.003836,0.002312,0.000263,110687,24306,17307,14841,11196,9279,6158,5132,1182,212,180,68,61,18,12,16,363.102,-0.496835,0.989929,84653.2,2.73171,0.001103,92.944,371198,96.494,22528,3,19509,12751,4015,0,0,12,1233,1700,34,400,0,625,4001,32753,0,5806,5581,0,100,3404,18,230483,14996,0,18332,39,1025,1,234484,Rhamnus-alaternus
0.680839,0.426596,0.249328,618,363,0.007443,0.040071,0.006582,0.001716,0.000231,133074,20076,16250,14582,8053,5541,2529,2136,944,271,190,90,93,56,28,4,368.006,-0.511782,0.991842,93844.9,2.64771,0.000628,102.316,390926,105.479,13083,3,11136,2928,1301,0,0,46,1151,1279,160,100,0,800,3879,73186,0,5668,365,0,43,276,14,197726,1480,2,3293,5,690,2,201605,Rhamnus-alaternus
0.603877,0.426298,0.215873,790,351,0.037845,0.026035,0.000814,0.000132,0.000026,90175,37023,28018,21828,9546,6658,3878,3468,1416,338,215,36,51,15,0,0,340.428,-0.507101,0.991582,94050.5,2.64869,0.000632,81.0457,353560,83.9676,24836,13,9336,6208,1373,5,36,28,1355,1567,19,124,0,625,4072,18236,0,3952,2315,0,209,417,1,208703,71502,27,8523,22,494,2,212775,Rhamnus-alaternus
0.649685,0.453295,0.255454,623,420,0.008263,0.039002,0.004944,0.00173,0.000175,138854,16044,19744,20611,12194,7920,3536,3128,1831,492,455,180,142,20,4,0,337.786,-0.436864,0.957674,100879,2.42953,0.016414,96.3024,359606,99.6155,26864,22,9019,5222,638,13,25,41,1036,1648,7,121,0,656,4009,11192,0,4486,2646,1,83,467,1,188736,84107,3,7868,45,312,4,192745,Rhamnus-alaternus
0.564421,0.508032,0.244062,607,342,0.012411,0.036615,0.006049,0.001664,0.000336,186617,21572,24045,23512,10543,6231,2451,2175,1285,288,100,22,8,0,0,0,373.867,-0.496343,0.947839,107838,1.70107,0.024148,55.8705,418634,57.2993,20824,1,5171,1359,683,0,2,332,1306,1364,108,92,2,833,3964,16420,0,2816,152,114,140,374,6,251589,76246,0,1511,18,517,0,255553,Rhamnus-alaternus
0.534814,0.539704,0.250371,566,408,0.029001,0.031109,0.001368,0.000343,0.000813,139544,23815,26594,25432,9780,5498,2278,1877,926,346,289,66,46,2,0,0,341.351,-0.469142,0.956104,102942,2.08344,0.017778,64.4178,367127,66.3421,30026,0,4989,934,1037,0,0,336,1307,1096,75,15,0,822,3903,37523,0,3576,29,166,123,63,1,193973,60947,0,963,0,519,1,197876,Rhamnus-alaternus
0.688479,0.450075,0.271128,582,449,0.004945,0.034138,0.004931,0.001063,0.000649,152591,25771,27943,26218,10767,6485,2422,1688,933,416,256,105,59,0,0,0,368.033,-0.510554,0.9627,103127,1.80467,0.021009,58.3252,403782,59.7787,21010,0,9747,2334,876,35,2,233,1256,1637,2,100,3,547,4060,46011,0,8875,451,78,285,365,0,226827,39708,0,2785,19,419,5,230887,Rhamnus-alaternus
0.627819,0.40327,0.211032,552,448,0.036183,0.037279,0.005076,0.001752,0.000477,130391,20828,17754,16512,9956,6813,3138,2660,999,298,112,30,12,0,0,0,358.257,-0.518773,0.992034,98337.3,2.63281,0.001388,70.7374,383515,73.4393,19368,0,13596,6761,646,0,2,28,1220,1672,5,22,2,785,3925,17759,0,7081,13743,0,75,340,0,194617,43474,0,20504,2,345,8,198542,Rhamnus-alaternus
0.685653,0.387731,0.222354,599,269,0.011698,0.031089,0.004202,0.000418,0.000898,188424,15384,16593,15033,7103,4431,2014,1157,548,190,70,6,0,0,0,0,414.426,-0.541459,0.942167,105142,1.23786,0.029291,38.6582,476480,39.433,10574,0,3618,1101,910,0,5,60,938,1330,13,257,0,659,3621,49927,0,2320,367,0,78,1064,3,239926,7496,9,1468,9,590,9,243547,Rhamnus-alaternus
0.573034,0.537835,0.271429,523,456,0.0006,0.031889,0.003234,0.000706,0.000649,51247,42191,32452,27323,12998,8088,3226,2076,982,426,326,196,246,162,12,2,333.299,-0.513049,0.993011,97373.5,2.72196,0.000578,84.7809,348940,87.7933,22010,2,14175,7105,568,0,0,30,859,1332,1,34,1,529,3960,22328,0,8190,5818,0,24,88,1,190558,65665,0,12923,2,336,5,194518,Rhamnus-alaternus
0.68122,0.434011,0.259125,517,381,0.015961,0.035511,0.003389,0.000805,0.000338,172019,18727,19991,18822,7749,4164,1580,973,1769,14,4,0,0,0,0,0,389.44,-0.545246,0.958895,107118,1.45005,0.024814,36.1855,440567,37.0499,12119,3,3401,1894,947,0,0,1,845,1885,1,157,0,559,3727,19472,0,2347,696,0,31,1102,3,224812,53394,0,2590,29,495,1,228539,Rhamnus-alaternus
0.680865,0.465347,0.278925,560,379,0.008577,0.034991,0.001933,0.000466,0.000186,89704,25373,16625,13937,7820,5734,3226,2547,1099,280,236,104,114,103,66,33,361.367,-0.478087,0.98831,95830,2.82965,0.000901,113.251,384383,117.326,26723,9,9083,6359,1449,0,23,6,1093,1402,41,201,0,564,3743,32538,0,3389,1920,0,72,848,14,178748,22164,0,8279,22,521,3,182491,Rhamnus-alaternus
