@relation 'classificacao_imagem-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute Median numeric
@attribute direction_0 numeric
@attribute direction_1 numeric
@attribute direction_2 numeric
@attribute direction_6 numeric
@attribute direction_7 numeric
@attribute fourier3 numeric
@attribute fourier6 numeric
@attribute QCCH0 numeric
@attribute QCCH2 numeric
@attribute QCCH3 numeric
@attribute QCCH4 numeric
@attribute QCCH5 numeric
@attribute QCCH8 numeric
@attribute QCCH11 numeric
@attribute QCCH14 numeric
@attribute QCCH18 numeric
@attribute QCCH26 numeric
@attribute QCCH33 numeric
@attribute QCCH35 numeric
@attribute QCCH36 numeric
@attribute QCCH37 numeric
@attribute QCCH38 numeric
@attribute QCCH39 numeric
@attribute HARALICKInformationMesuresofCorrelation1-0 numeric
@attribute HARALICKInformationMesuresofCorrelation2-0 numeric
@attribute HARALICKSumVariance45 numeric
@attribute HARALICKDifferenceVariance45 numeric
@attribute HARALICKDifferenceEntropy45 numeric
@attribute HARALICKSumAverage90 numeric
@attribute HARALICKAngular2ndMoment135 numeric
@attribute HARALICKSumVariance135 numeric
@attribute HARALICKDifferenceVariance135 numeric
@attribute vetor_caracteristica_4 numeric
@attribute vetor_caracteristica_5 numeric
@attribute vetor_caracteristica_20 numeric
@attribute vetor_caracteristica_21 numeric
@attribute vetor_caracteristica_25 numeric
@attribute vetor_caracteristica_36 numeric
@attribute vetor_caracteristica_37 numeric
@attribute vetor_caracteristica_40 numeric
@attribute vetor_caracteristica_41 numeric
@attribute vetor_caracteristica_42 numeric
@attribute vetor_caracteristica_46 numeric
@attribute vetor_caracteristica_47 numeric
@attribute vetor_caracteristica_58 numeric
@attribute vetor_caracteristica_59 numeric
@attribute vetor_caracteristica_62 numeric
@attribute vetor_caracteristica_63 numeric
@attribute vetor_caracteristica_80 numeric
@attribute vetor_caracteristica_84 numeric
@attribute vetor_caracteristica_85 numeric
@attribute vetor_caracteristica_104 numeric
@attribute vetor_caracteristica_105 numeric
@attribute vetor_caracteristica_106 numeric
@attribute vetor_caracteristica_126 numeric
@attribute vetor_caracteristica_127 numeric
@attribute histogram_acc0 numeric
@attribute histogram_acc4 numeric
@attribute histogram_acc16 numeric
@attribute histogram_acc21 numeric
@attribute histogram_acc24 numeric
@attribute histogram_acc36 numeric
@attribute histogram_acc43 numeric
@attribute histogram_acc63 numeric
@attribute classes {Acer-campestre,Acer-monspessulanum,Acer-negundo,Albizia-julibrissin,Alnus-cordata,Arbutus-unedo,Betula-pendula,Broussonetia-papyrifera,Buddleja-davidii,Buxus-sempervirens,Carpinus-betulus,Castanea-sativa,Celtis-australis,Cerasus-mahaleb,Corylus-avellana,Cotinus-coggygria,Crataegus-azarolus,Crataegus-monogyna,Daphne-cneorum,Diospyros-kaki,Euphorbia-characias,Ficus-carica,Fraxinus-angustifolia,Ginkgo-biloba,Hedera-helix,Ilex-aquifolium,Juniperus-oxycedrus,Laurus-nobilis,Nerium-oleander,Olea-europaea,Paliurus-spina-christi,Pistacia-lentiscus,Pistacia-terebinthus,Pittosporum-tenuifolium,Pittosporum-tobira,Platanus-x,Populus-alba,Populus-nigra,Populus-tremula,Prunus-laurocerasus,Punica-granatum,Quercus-coccifera,Quercus-ilex,Quercus-petraea,Quercus-pubescens,Rhamnus-alaternus,Rhus-coriaria,Robinia-pseudoacacia,Ruscus-aculeatus,Syringa-vulgaris,Ulmus-minor,Viburnum-tinus,Vitex-agnus-castus}

@data
0.113512,1021,114,4,1,112,0.115536,0.001153,144030,25402,23091,21004,18745,11399,6792,4189,3419,1178,134,22,8,0,0,0,-0.526184,0.988989,103879,42.6526,2.33079,623.666,0.003937,366894,69.7847,21100,10,9311,4331,831,0,1,80,1344,1883,670,175,3,1,777,4063,0,5269,2331,3,145,1723,17,220177,94401,34397,0,6662,359,0,16,224240,Rhamnus-alaternus
0.501495,1025,142,4,1,140,0.120704,0.003069,193061,24514,26896,25404,21247,10073,4156,2364,2448,1270,90,6,0,0,0,0,-0.499531,0.951455,104751,35.2828,1.75001,681.991,0.022764,411688,53.1938,29147,0,6936,1893,1052,0,9,387,1482,1396,513,73,4,2,827,4065,0,4206,343,242,187,198,3,254889,46023,74098,0,2236,1727,0,2,258954,Rhamnus-alaternus
0.417839,1006,125,3,3,117,0.120076,0.004161,110687,24306,17307,14841,13990,11196,8218,6158,5132,1182,180,68,61,18,12,16,-0.496835,0.989929,84653.2,59.7918,2.57799,665.665,0.001103,371198,96.494,22528,3,19509,12751,4015,0,0,12,1233,1700,967,400,1,0,625,4001,0,5806,5581,0,100,3404,18,230483,14996,55281,0,18332,699,0,39,234484,Rhamnus-alaternus
0.316494,998,146,4,0,146,0.08672,0.008306,133074,20076,16250,14582,13064,8053,4668,2529,2136,944,190,90,93,56,28,4,-0.511782,0.991842,93844.9,70.0378,2.50778,674.704,0.000628,390926,105.479,13083,3,11136,2928,1301,0,0,46,1151,1279,683,100,2,0,800,3879,0,5668,365,0,43,276,14,197726,1480,86269,2,3293,623,0,5,201605,Rhamnus-alaternus
0.171136,667,199,3,0,197,0.117764,0.014366,90175,37023,28018,21828,17802,9546,5903,3878,3468,1416,215,36,51,15,0,0,-0.507101,0.991582,94050.5,53.4663,2.51109,624.089,0.000632,353560,83.9676,24836,13,9336,6208,1373,5,36,28,1355,1567,492,124,2,0,625,4072,0,3952,2315,0,209,417,1,208703,71502,43072,27,8523,422,5,22,212775,Rhamnus-alaternus
0.150059,1147,125,4,1,123,0.115897,0.005266,138854,16044,19744,20611,19580,12194,6352,3536,3128,1831,455,180,142,20,4,0,-0.436864,0.957674,100879,62.756,2.32999,619.252,0.016414,359606,99.6155,26864,22,9019,5222,638,13,25,41,1036,1648,312,121,4,0,656,4009,0,4486,2646,1,83,467,1,188736,84107,38056,3,7868,123,13,45,192745,Rhamnus-alaternus
0.23724,1011,102,4,1,100,0.092355,0.003469,186617,21572,24045,23512,20361,10543,4703,2451,2175,1285,100,22,8,0,0,0,-0.496343,0.947839,107838,38.1332,1.72181,685.38,0.024148,418634,57.2993,20824,1,5171,1359,683,0,2,332,1306,1364,517,92,0,2,833,3964,0,2816,152,114,140,374,6,251589,76246,37244,0,1511,1133,0,18,255553,Rhamnus-alaternus
0.4087,786,96,4,2,92,0.110462,0.007342,139544,23815,26594,25432,21658,9780,4306,2278,1877,926,289,66,46,2,0,0,-0.469142,0.956104,102942,41.8667,2.04261,625.79,0.017778,367127,66.3421,30026,0,4989,934,1037,0,0,336,1307,1096,519,15,1,0,822,3903,0,3576,29,166,123,63,1,193973,60947,67549,0,963,894,0,0,197876,Rhamnus-alaternus
0.159284,1197,116,4,2,112,0.109686,0.001226,152591,25771,27943,26218,21854,10767,4823,2422,1688,933,256,105,59,0,0,0,-0.510554,0.9627,103127,41.0466,1.81503,674.696,0.021009,403782,59.7787,21010,0,9747,2334,876,35,2,233,1256,1637,419,100,5,3,547,4060,0,8875,451,78,285,365,0,226827,39708,67021,0,2785,675,36,19,230887,Rhamnus-alaternus
0.510787,792,283,2,4,271,0.094471,0.011799,130391,20828,17754,16512,15321,9956,5570,3138,2660,999,112,30,12,0,0,0,-0.518773,0.992034,98337.3,46.6686,2.48939,656.808,0.001388,383515,73.4393,19368,0,13596,6761,646,0,2,28,1220,1672,345,22,8,2,785,3925,0,7081,13743,0,75,340,0,194617,43474,37127,0,20504,120,0,2,198542,Rhamnus-alaternus
0.465332,506,167,3,0,165,0.121218,0.007,188424,15384,16593,15033,13510,7103,3694,2014,1157,548,70,6,0,0,0,0,-0.541459,0.942167,105142,28.1197,1.3492,759.8,0.029291,476480,39.433,10574,0,3618,1101,910,0,5,60,938,1330,586,257,9,0,659,3621,0,2320,367,0,78,1064,3,239926,7496,60501,9,1468,570,0,9,243547,Rhamnus-alaternus
0.276637,1152,90,4,0,90,0.093248,0.000867,51247,42191,32452,27323,22735,12998,6516,3226,2076,982,326,196,246,162,12,2,-0.513049,0.993011,97373.5,54.7183,2.55261,611.024,0.000578,348940,87.7933,22010,2,14175,7105,568,0,0,30,859,1332,336,34,5,1,529,3960,0,8190,5818,0,24,88,1,190558,65665,44338,0,12923,364,0,2,194518,Rhamnus-alaternus
0.430405,756,129,2,0,125,0.099665,0.001364,172019,18727,19991,18822,15937,7749,3366,1580,973,1769,4,0,0,0,0,0,-0.545246,0.958895,107118,25.8725,1.53757,713.981,0.024814,440567,37.0499,12119,3,3401,1894,947,0,0,1,845,1885,494,157,1,0,559,3727,0,2347,696,0,31,1102,3,224812,53394,31591,0,2590,40,0,29,228539,Rhamnus-alaternus
0.049383,891,99,4,2,95,0.098352,0.004085,89704,25373,16625,13937,11936,7820,4766,3226,2547,1099,236,104,114,103,66,33,-0.478087,0.98831,95830,74.5391,2.66277,662.543,0.000901,384383,117.326,26723,9,9083,6359,1449,0,23,6,1093,1402,520,201,3,0,564,3743,0,3389,1920,0,72,848,14,178748,22164,59261,0,8279,209,0,22,182491,Rhamnus-alaternus
0.323351,1106,80,3,3,72,0.116421,0.006015,182628,16503,19739,19833,17681,10013,4740,2450,1829,1160,129,30,34,18,10,0,-0.49282,0.943472,106087,46.1961,1.71189,698.72,0.025068,426781,69.5297,25833,0,7991,1965,784,0,0,107,1265,1132,416,33,2,0,665,3857,0,2603,143,2,130,57,0,236397,50592,48409,1,2108,1013,0,3,240254,Rhamnus-alaternus
0.327882,1105,77,3,0,75,0.101349,0.009885,178064,24586,26828,24885,21436,10180,4705,2691,2538,1188,104,8,2,2,0,0,-0.488414,0.956541,104736,37.627,1.89832,650.965,0.0201,387999,58.0577,27946,0,6479,1102,899,0,0,117,1227,1254,564,44,5,0,813,4014,0,4283,81,15,96,177,3,234386,66453,66155,0,1183,1333,0,8,238400,Rhamnus-alaternus
0.417783,2552,669,22,8,689,0.077407,0.014241,197362,17381,18027,16262,13640,7514,3955,2201,1698,1276,863,799,1611,1477,1317,3429,-0.505443,0.97441,106525,203.268,2.07009,722.064,0.013247,446356,315.132,17477,0,4270,1502,710,41,66,242,1291,2054,793,5,64,0,1735,7124,74,1074,2,369,0,28,7,254562,58816,29542,823,1504,193,41,1,261686,Rhus-coriaria
0.449483,3101,925,23,10,943,0.119343,0.020227,171107,13712,13913,13227,12253,7652,4107,2276,1774,1295,906,890,1720,1624,1495,3793,-0.498281,0.987832,99472.7,290.299,2.59849,672.545,0.005119,397058,447.915,23926,0,6704,1699,800,76,122,30,1652,2600,858,4,79,1,2316,8094,374,1502,1,12,6,48,33,201709,30988,64710,1454,1700,78,87,1,209803,Rhus-coriaria
0.53593,2633,638,17,15,634,0.016513,0.049121,190100,23057,21729,19367,15307,7685,3768,2074,1883,1394,900,832,1577,1525,1329,2626,-0.562162,0.994439,98740.4,187.379,2.3368,655.673,0.002695,383183,298.206,23329,1,4562,1868,938,64,49,4,1734,3287,1296,9,80,0,2920,7661,51,1343,11,0,5,303,32,237775,68510,48500,585,1879,44,64,1,245436,Rhus-coriaria
0.400532,3050,909,31,11,941,0.062505,0.029523,174618,13117,12745,12137,10937,6916,4317,2577,2256,1521,946,806,1599,1563,1553,5774,-0.558259,0.993409,103439,283.04,2.37559,697.931,0.00348,422462,452.689,9898,1,3353,1975,818,31,78,15,1201,3083,1160,12,84,0,2031,8101,50,677,0,0,7,115,9,226433,69531,12737,525,1975,19,31,0,234534,Rhus-coriaria
0.485195,3108,775,27,15,791,0.175245,0.075006,215031,16338,14997,14487,12656,7825,4536,2865,2341,1601,924,795,1669,1573,1423,4706,-0.562457,0.992489,103283,239.295,2.23594,711.926,0.004848,433529,366.305,16420,1,4423,1787,933,807,303,157,1471,3016,1203,19,73,1,2175,8144,90,1203,15,95,54,144,11,271494,63874,28543,565,1802,73,1333,1,279638,Rhus-coriaria
0.486356,2902,608,22,10,624,0.203829,0.010169,191604,12298,12597,11725,11285,7865,4604,2798,2230,1322,776,655,1287,1290,1257,3733,-0.452813,0.959994,103670,233.343,2.24811,708.865,0.015987,431587,369.436,24637,0,8849,1420,640,200,152,559,1277,1776,612,1,58,0,1451,7143,30,5376,0,876,7,11,23,226379,28124,57772,340,1420,919,209,1,233522,Rhus-coriaria
0.452556,2784,708,26,13,726,0.135598,0.019623,183572,11306,11056,10979,11171,9201,6481,4457,4087,1709,1078,991,1750,1572,1351,2554,-0.53253,0.991386,100047,196.913,2.5004,694.589,0.004922,415083,316.772,26562,2,8357,1494,1062,38,143,2,1929,3121,1233,5,167,0,3105,7417,454,1286,1,0,7,236,47,237952,30973,63922,1419,1495,62,38,0,245369,Rhus-coriaria
0.522182,2614,903,19,12,909,0.129413,0.035337,176215,10569,10597,10620,10645,9513,7387,5333,5345,2491,808,932,1751,1573,1384,5721,-0.480326,0.986041,104896,273.147,2.7479,651.073,0.006123,388275,462.794,19193,7,6085,2257,696,145,74,162,1000,2978,907,8,63,0,1668,7901,235,2173,19,36,0,257,10,227401,90574,25323,1054,2276,379,158,1,235302,Rhus-coriaria
0.463178,2705,912,39,8,966,0.121248,0.00368,159163,8302,8659,8715,8709,6840,4928,3083,2751,1578,615,625,1401,1544,1491,4774,-0.456931,0.982718,99796.9,338.474,2.84552,661.127,0.005924,388805,537.047,23964,1,9490,1754,692,357,210,239,1392,2409,902,2,117,0,1766,7760,300,3824,2,35,0,67,8,174847,32178,54553,1521,1756,197,397,0,182607,Rhus-coriaria
0.473309,2719,821,24,10,841,0.053023,0.057526,182735,11240,11283,11351,11230,9024,6478,4804,5271,2265,865,863,1621,1473,1405,5091,-0.496422,0.985664,105778,266.982,2.60275,679.205,0.006657,410942,428.605,20436,6,5830,2117,663,99,185,186,944,2762,848,14,108,1,1626,7809,435,1049,4,107,0,83,11,239836,77303,27084,1599,2121,39,116,1,247645,Rhus-coriaria
0.519458,3233,757,26,12,777,0.121666,0.009689,200392,14848,12941,12766,12513,9089,6177,3624,2827,1888,1102,1059,1817,1547,1414,3156,-0.592215,0.995077,101299,177.776,2.18769,727.039,0.003174,443213,285.275,10718,5,3336,2415,797,33,68,69,1574,4499,1131,9,95,0,3317,8042,61,221,45,49,3,771,45,281774,64573,15087,818,2460,5,33,6,289816,Rhus-coriaria
0.104167,1804,586,21,6,608,0.078794,0.013214,114928,5426,6014,6418,6924,7693,7115,6087,5549,1594,842,585,811,731,442,471,-0.400853,0.965403,85650.4,207.762,2.94543,712.929,0.010109,409923,352.093,5606,0,13022,247,467,0,0,5515,2682,677,917,14,0,0,2899,7536,0,1124,0,893,4,2,1,142725,865,7739,0,247,76298,0,5,150261,Robinia-pseudoacacia
0.305115,395,152,6,0,156,0.017287,0.025084,145891,37277,29470,19313,12429,3689,1635,925,929,868,567,611,1165,1110,1163,3931,-0.536679,0.985943,103493,251.478,2.0875,622.469,0.006498,365534,358.701,19210,0,2150,1104,750,1,3,4,746,1908,864,21,7,0,1248,6622,0,41,0,0,2,124,16,188018,77658,48294,5,1104,4,1,6,194640,Robinia-pseudoacacia
0.205314,1761,534,17,8,544,0.148514,0.00941,147048,7189,7933,8740,9047,8455,6392,4198,2440,933,638,668,1186,1176,910,678,-0.46126,0.975604,91677.3,175.719,2.53347,715.666,0.008172,420512,289.687,13164,0,28083,305,1078,0,0,306,2321,929,1131,13,0,0,2091,7198,0,12390,0,1,3,0,3,168951,35,25749,0,305,31574,0,2,176149,Robinia-pseudoacacia
0.348485,1042,382,21,5,406,0.393142,0.034306,137270,30518,20192,12634,7987,2837,1394,782,740,827,597,514,1064,1043,937,2898,-0.505009,0.98103,97204.6,252.693,2.21883,599.687,0.008563,340869,381.329,16247,1,4163,1125,1125,0,1,0,1153,2432,1268,58,6,3,1383,6693,0,394,0,0,1,360,15,145123,24117,93734,2,1125,16,0,12,151816,Robinia-pseudoacacia
0.420645,1642,483,15,3,499,0.276524,0.012256,134724,29217,23573,19207,14895,5510,2354,1273,1075,897,715,562,1062,935,867,2058,-0.537663,0.992918,92278.6,167.849,2.34159,687.787,0.002295,398944,254.688,18155,0,21540,5896,228,3,186,7,1236,3664,316,517,107,112,753,7175,0,38274,241,1,0,397,1,204621,8992,26229,147,6137,1,3,609,211796,Robinia-pseudoacacia
0.344958,1963,801,28,7,835,0.153385,0.072359,175893,21158,21454,19019,14736,6292,3143,1800,1859,1981,871,680,1206,946,674,334,-0.497448,0.972108,93918,125.259,2.11054,723.765,0.015094,430266,200.014,12190,0,23138,526,1700,0,0,279,2879,1852,1656,24,1,1,2689,7278,0,41031,0,1,18,67,69,215617,602,30894,0,526,15846,0,4,222895,Robinia-pseudoacacia
0.364873,2526,614,35,17,642,0.053422,0.011195,93873,34990,23607,15435,10459,4021,2149,1227,1078,1099,957,946,1607,1343,1227,1935,-0.509954,0.994926,74688,212.022,2.68162,508.125,0.000794,251528,348.661,19220,30,8428,8272,358,0,9,0,520,7009,668,1016,11,74,352,8427,2,1132,620,0,0,4124,7,109347,101292,29293,47,8892,0,0,4173,117774,Robinia-pseudoacacia
0.486897,291,105,6,0,109,0.04747,0.035305,120722,15254,16134,14689,11873,5130,2120,1229,931,1216,880,984,1919,1689,1517,3638,-0.476842,0.973948,96743.8,272.597,2.33771,707.88,0.010296,421214,439.578,10908,1,12833,523,1215,0,1,16,1791,936,1072,11,2,0,1970,7690,0,4385,0,0,0,0,5,156430,417,62832,1,523,1382,0,1,164120,Robinia-pseudoacacia
0.247758,561,165,5,0,167,0.13032,0.02512,401048,4931,6311,7153,7540,6577,4559,2715,2003,591,162,124,249,175,189,250,-0.535555,0.894783,105220,40.8352,0.954136,815.804,0.038706,527024,58.822,17326,1,12276,999,365,49,39,20,547,1048,365,64,18,0,372,3926,0,10589,300,1,105,851,49,411219,23874,32665,38,1299,147,61,0,415145,Ruscus-aculeatus
0.432203,536,37,6,1,39,0.067404,0.039104,389172,13704,11577,11701,11600,8183,5468,3465,2151,502,147,147,265,239,193,261,-0.606124,0.973938,102962,41.0213,1.33422,801.041,0.018221,510213,61.2429,25884,70,17017,1040,446,75,60,35,496,1405,555,275,45,0,778,4422,0,9430,3003,1,86,3809,189,433803,19121,46277,47,4043,417,90,17,438225,Ruscus-aculeatus
0.48756,692,120,2,2,112,0.117898,0.015922,324193,5353,6619,7572,8580,8009,5589,3207,1795,585,112,124,284,232,258,527,-0.586392,0.956108,106958,50.2015,1.22085,796.166,0.0226,511342,71.0558,16991,31,4825,1206,317,57,28,4,509,1202,346,131,9,0,365,3892,1,841,754,0,82,1234,55,350008,33130,36739,117,1960,5,57,0,353900,Ruscus-aculeatus
0.36472,600,165,2,2,157,0.155433,0.0047,375539,6830,6176,6667,7129,6846,5279,3686,2538,555,160,163,271,247,258,550,-0.622658,0.974741,105639,52.2246,1.24926,805.126,0.012363,517705,74.0345,21553,0,7708,920,300,75,31,25,437,900,336,13,12,0,483,4003,1,1576,453,3,16,811,59,400495,30746,40898,37,1373,25,102,0,404498,Ruscus-aculeatus
0.513186,528,35,6,3,33,0.097516,0.002405,368974,10566,9802,9927,9854,8245,5076,2572,1487,470,124,101,200,199,223,440,-0.601735,0.965813,105848,39.3972,1.22195,802.702,0.020321,515757,58.6185,14880,122,5215,1154,447,33,84,21,554,1343,530,261,65,0,595,4264,0,1397,1899,0,23,2712,61,403694,33094,40478,52,3053,6,36,0,407958,Ruscus-aculeatus
0.528549,585,175,2,0,171,0.124314,0.026235,372475,4143,5540,6868,7561,7380,5785,3929,2917,761,133,127,264,251,295,315,-0.558961,0.935513,104016,49.1594,1.16108,799.218,0.030283,510027,70.7286,21404,15,15010,1097,528,38,16,46,647,1271,434,165,15,0,395,3967,0,14839,560,0,98,1071,14,384665,16129,43515,16,1657,879,38,11,388632,Ruscus-aculeatus
0.525602,600,150,2,2,142,0.129398,0.041416,356214,16960,10005,8386,8175,7460,5633,3915,3340,600,183,117,282,183,119,207,-0.600948,0.987704,101656,44.2966,1.65202,802.859,0.004698,510071,68.6259,27965,37,14823,962,416,45,58,18,543,1242,650,132,14,0,772,4217,15,4991,1539,0,84,2760,182,430566,18466,47356,60,2501,317,47,6,434783,Ruscus-aculeatus
0.289036,645,96,4,1,94,0.10447,0.027433,393756,12317,8909,7886,7695,5516,3896,2612,2059,491,116,106,198,195,145,127,-0.641603,0.973721,101225,35.3155,1.10268,838.828,0.017278,543276,50.2189,15549,52,11639,1000,568,84,40,37,585,1212,567,353,43,0,690,4038,1,6114,2616,4,173,3832,356,438788,7337,35026,34,3616,491,93,5,442826,Ruscus-aculeatus
0.220988,582,161,5,1,161,0.131125,0.039116,403040,3371,3293,3458,3917,5028,4925,3740,3690,855,224,154,216,183,112,87,-0.503069,0.865409,102115,57.6979,0.942149,839.397,0.041203,545064,83.0233,17255,5,17247,1215,360,380,639,80,1870,1192,206,203,87,1,399,3890,12,14481,1429,33,415,1890,37,419946,9431,20205,548,2644,263,398,16,423836,Ruscus-aculeatus
0.405614,481,98,6,1,100,0.098036,0.012079,365284,6055,6350,6904,7869,7714,5026,2834,1197,248,97,106,191,231,261,445,-0.58281,0.93403,105124,39.2043,1.02366,817.527,0.033142,528512,54.1332,19142,85,2425,1175,596,11,8,4,402,1270,724,245,20,0,575,3999,0,184,2642,0,37,3822,123,387158,27970,34270,3,3817,0,11,0,391157,Ruscus-aculeatus
0.497601,535,221,2,2,213,0.160481,0.035143,415360,4476,5433,6262,7173,6830,5155,3394,2387,659,110,94,197,183,167,178,-0.513317,0.873164,102203,39.7008,0.920241,826.874,0.040441,533237,56.6916,17315,22,16481,1053,657,101,23,196,919,1227,563,104,16,0,275,3955,0,19076,386,3,178,1505,3,426351,5751,36152,25,1439,1510,103,6,430306,Ruscus-aculeatus
0.507106,594,111,5,0,113,0.076024,0.00497,295387,29066,14562,10511,9400,6950,4004,2218,1191,328,91,69,173,161,171,405,-0.615688,0.988972,101197,35.2992,1.51017,821.888,0.004502,527143,50.7115,14403,58,9463,1038,577,70,26,58,577,1307,697,280,15,0,561,4047,0,4621,2601,0,77,4738,119,411947,18033,29825,12,3639,92,76,0,415994,Ruscus-aculeatus
0.446382,651,84,4,1,82,0.134774,0.033983,388113,5272,5417,5818,6227,5676,3620,2135,1439,343,157,126,181,82,17,9,-0.567428,0.893342,98378.8,26.3268,0.774651,861.815,0.03958,561710,36.8908,2942,0,13450,769,971,29,4,84,1092,1056,851,123,11,0,687,3872,0,20450,1368,19,172,2840,156,407959,753,4202,0,2137,11442,29,0,411831,Ruscus-aculeatus
0.472836,525,62,8,1,68,0.049357,0.026357,362246,11655,9470,10014,10698,8715,5578,3357,1873,360,130,116,223,224,165,329,-0.633749,0.991217,102389,42.8373,1.59728,793.213,0.006216,502284,64.5647,24302,101,14876,1059,486,67,49,29,484,1378,624,321,31,0,579,4246,0,6581,2860,0,97,4212,74,405449,23492,41980,32,3919,125,68,5,409695,Ruscus-aculeatus
0.226596,621,153,3,0,151,0.125551,0.02043,320687,5435,7418,8970,9720,8123,4451,2151,1108,613,214,110,219,176,279,663,-0.503248,0.885816,105602,51.6917,1.06965,798.604,0.037815,511686,73.2305,19528,70,9552,1128,243,34,51,1,487,1100,203,187,27,0,240,3782,0,4230,592,0,45,751,7,339258,19591,43740,48,1720,21,34,4,343040,Ruscus-aculeatus
0.49256,545,174,2,0,170,0.154455,0.03201,409806,3886,4741,5783,6228,5985,4722,3343,3284,1124,228,192,320,278,232,155,-0.486586,0.869036,103275,58.2067,1.02774,818.509,0.039761,526853,81.223,19846,0,17062,611,364,34,40,34,794,909,388,4,39,0,440,4015,0,17134,8,4,217,160,15,418545,13381,35249,14,619,3294,34,0,422560,Ruscus-aculeatus
0.524826,726,34,4,0,34,0.103055,0.003151,328106,4964,5827,6748,7301,8037,6186,3898,2278,432,107,108,212,249,278,618,-0.529475,0.921403,106843,51.2787,1.20518,794.59,0.03458,509745,72.6048,16801,94,3645,1308,411,91,53,20,448,1274,391,290,10,0,222,3839,4,1013,2238,0,42,3348,9,351904,36179,33582,68,3546,25,95,24,355743,Ruscus-aculeatus
0.062459,499,57,3,0,55,0.115787,0.000278,367309,10191,7788,7443,7919,8318,6105,4311,3684,438,85,109,214,190,180,315,-0.626039,0.991452,100405,50.4936,1.69437,795.813,0.00515,501894,75.1079,26244,71,17041,1128,636,35,37,15,465,1349,732,168,22,0,716,4226,0,13560,2528,0,13,4181,164,408848,8250,50400,0,3656,385,38,12,413074,Ruscus-aculeatus
0.23539,429,58,3,0,56,0.11462,0.000429,387754,4680,6030,7297,7755,7142,5059,3235,2164,521,114,111,216,240,250,176,-0.503927,0.880459,104478,36.598,1.01189,808.407,0.03868,519118,53.2585,20121,65,10994,1111,442,72,57,45,644,1213,345,271,41,0,382,3947,0,4953,716,0,99,1441,19,397203,11594,55564,43,1827,517,74,9,401150,Ruscus-aculeatus
0.365611,1122,65,4,1,63,0.159752,0.032376,268162,36612,28334,18540,11781,3572,1382,628,371,257,171,186,495,538,475,285,-0.568137,0.925589,98063.8,47.2274,0.997125,763.529,0.030675,469852,65.0549,7018,0,12372,188,610,0,0,360,875,234,292,0,0,0,566,4242,0,91617,4,63,52,0,0,308680,0,9527,0,192,2163,0,0,312922,Syringa-vulgaris
0.265536,1465,318,7,2,320,0.003247,0.041785,63458,54505,44916,37254,30072,12863,4927,2266,1103,743,289,79,54,58,47,122,-0.504099,0.99404,81932.4,53.1793,2.59835,552.561,0.000296,288535,91.139,13608,0,43621,4910,122,0,89,0,630,3049,158,238,41,22,178,4715,93,21091,451,0,8,2061,0,197355,111032,13700,3574,5361,11,0,166,202070,Syringa-vulgaris
0.226438,1388,330,9,4,332,0.241271,0.101585,196380,42349,38251,28210,18675,5114,2091,1236,1129,460,388,350,880,897,473,122,-0.514025,0.943966,103723,65.262,1.50689,695.71,0.023369,421078,89.7575,8532,1,5395,728,589,0,21,263,1139,917,353,30,14,0,578,4532,0,2537,3,41,117,31,0,267494,3635,121982,5,731,1574,0,4,272026,Syringa-vulgaris
0.165596,903,262,5,1,262,0.101474,0.008188,171830,41056,35262,25090,15877,3674,1376,676,705,475,213,257,518,439,479,887,-0.509791,0.945961,106686,78.0026,1.55481,679.531,0.022751,412478,105.433,22748,0,2963,690,526,0,0,188,706,907,303,25,5,0,403,4172,0,764,14,3,12,4,0,233066,50688,66179,0,704,768,0,8,237238,Syringa-vulgaris
0.187329,918,330,4,1,328,0.211633,0.014651,236399,46701,37110,24507,14896,3718,1586,943,873,823,209,167,326,352,404,969,-0.548169,0.975669,106750,66.4563,1.67187,663.746,0.01209,400399,93.8275,24640,0,3048,960,587,0,2,167,668,1233,365,67,2,0,461,4487,0,845,22,1,15,192,1,283173,105163,45898,0,982,615,0,11,287660,Syringa-vulgaris
0.182429,1109,160,3,0,158,0.125167,0.009954,162009,52533,41043,27220,16097,3552,1410,805,742,847,232,226,436,391,409,1084,-0.563967,0.98369,106068,81.26,1.73404,649.892,0.007767,389059,108.887,16696,5,3184,798,465,0,2,72,456,1075,342,62,3,0,407,4338,0,944,11,0,4,87,1,238054,101744,34410,2,809,692,0,12,242392,Syringa-vulgaris
0.329235,1134,152,5,1,152,0.159311,0.026501,207896,44481,32233,19991,10666,1989,814,514,524,699,198,147,340,284,284,1198,-0.545219,0.954289,112404,73.2711,1.39544,666.934,0.020658,410698,100.379,2864,0,1614,936,408,0,1,61,433,1132,302,41,1,1,317,4320,0,628,4,2,4,86,0,253135,120902,3460,19,940,165,0,9,257455,Syringa-vulgaris
0.338537,998,254,4,1,252,0.15522,0.09492,261638,47952,40357,28110,17429,3523,1381,746,482,490,248,267,590,496,512,808,-0.523388,0.955813,105698,57.0644,1.54522,649.044,0.019672,387879,84.1384,29617,0,2966,646,497,0,1,25,767,792,330,45,3,0,407,4576,0,1109,0,0,20,3,0,288861,90304,83283,3,646,507,0,3,293437,Syringa-vulgaris
